customer_key,Recency,Frequency,Monetary,Cluster
11177,207.0,1,101,1
11178,199.0,1,24,1
11179,76.0,2,4233,3
11180,227.0,1,22,1
11181,84.0,2,4633,3
11182,81.0,2,4674,3
11183,214.0,2,6006,3
11184,103.0,1,32,1
11185,107.0,1,37,1
11186,308.0,1,39,1
11187,36.0,1,1174,1
11188,27.0,1,32,1
11189,39.0,1,1179,1
11190,222.0,1,549,1
11191,98.0,1,37,1
11192,256.0,1,94,1
11193,218.0,1,85,1
11194,89.0,2,4886,3
11195,63.0,2,4634,3
11196,56.0,2,4909,3
11197,55.0,2,4633,3
11198,55.0,2,4741,3
11199,59.0,2,4662,3
11200,50.0,2,4694,3
11201,44.0,2,4660,3
11202,50.0,2,5012,3
11203,31.0,2,4672,3
11204,55.0,2,4625,3
11205,197.0,1,42,1
11206,192.0,1,121,1
11207,169.0,1,201,1
11208,32.0,2,4921,3
11209,303.0,1,42,1
11210,270.0,1,75,1
11211,231.0,1,35,1
11212,258.0,1,37,1
11213,270.0,1,40,1
11214,335.0,1,59,1
11215,121.0,1,42,1
11216,289.0,1,79,1
11217,231.0,1,564,1
11218,11.0,1,61,1
11219,35.0,1,1155,1
11220,67.0,1,13,1
11221,33.0,1,1179,1
11222,45.0,1,1155,1
11223,40.0,1,94,1
11224,123.0,1,35,1
11225,232.0,1,624,1
11226,215.0,1,604,1
11227,316.0,1,35,1
11228,308.0,1,35,1
11229,89.0,1,37,1
11230,55.0,1,1147,1
11231,125.0,2,4223,3
11232,243.0,1,609,1
11233,226.0,2,5985,3
11234,228.0,2,5997,3
11235,200.0,2,5976,3
11236,40.0,1,1155,1
11237,32.0,1,1179,1
11238,185.0,1,30,1
11239,32.0,1,1155,1
11240,211.0,1,32,1
11241,238.0,1,32,1
11242,48.0,1,1149,1
11243,328.0,1,37,1
11244,55.0,1,1170,1
11245,298.0,1,30,1
11246,51.0,1,1188,1
11247,57.0,1,1170,1
11248,198.0,2,5978,3
11249,58.0,1,1134,1
11250,215.0,1,540,1
11251,215.0,1,549,1
11252,157.0,2,5971,3
11253,181.0,2,6047,3
11254,31.0,1,1174,1
11255,380.0,1,554,1
11256,216.0,1,599,1
11257,241.0,1,570,1
11258,236.0,1,540,1
11259,226.0,1,549,1
11260,385.0,1,563,1
11261,386.0,1,563,1
11262,396.0,1,561,1
11263,371.0,1,540,1
11264,6.0,1,35,1
11265,232.0,1,90,1
11266,324.0,1,22,1
11267,216.0,1,724,1
11268,119.0,2,4167,3
11269,155.0,2,6031,3
11270,189.0,1,94,1
11271,235.0,1,609,1
11272,223.0,1,613,1
11273,221.0,1,571,1
11274,376.0,1,575,1
11275,372.0,1,575,1
11276,354.0,1,615,1
11277,360.0,1,599,1
11278,3.0,1,30,1
11279,318.0,1,7,1
11280,55.0,1,30,1
11281,256.0,1,32,1
11282,347.0,1,540,1
11283,363.0,1,575,1
11284,161.0,1,157,1
11285,365.0,1,600,1
11286,198.0,1,90,1
11287,261.0,1,35,1
11288,344.0,1,540,1
11289,355.0,1,561,1
11290,356.0,1,561,1
11291,237.0,1,600,1
11292,242.0,1,575,1
11293,216.0,1,554,1
11294,236.0,1,561,1
11295,220.0,1,650,1
11296,219.0,1,600,1
11297,93.0,1,133,1
11298,226.0,1,600,1
11299,188.0,1,578,1
11300,92.0,2,4145,3
11301,340.0,1,549,1
11302,356.0,1,540,1
11303,202.0,1,1764,1
11304,45.0,1,21,1
11305,190.0,1,37,1
11306,23.0,1,120,1
11307,268.0,1,561,1
11308,119.0,1,804,1
11309,212.0,1,1769,1
11310,168.0,1,1786,1
11311,218.0,1,94,1
11312,197.0,1,1739,1
11313,382.0,1,2478,1
11314,178.0,1,1736,1
11315,180.0,1,84,1
11316,97.0,1,40,1
11317,244.0,1,618,1
11318,333.0,1,14,1
11319,33.0,1,1174,1
11320,248.0,1,554,1
11321,175.0,1,1736,1
11322,169.0,1,1701,1
11323,270.0,1,600,1
11324,372.0,1,2443,1
11325,306.0,1,25,1
11326,183.0,1,14,1
11327,83.0,1,40,1
11328,346.0,1,575,1
11329,354.0,1,549,1
11330,338.0,1,575,1
11331,365.0,1,609,1
11332,13.0,1,15,1
11333,226.0,1,40,1
11334,330.0,1,70,1
11335,339.0,1,549,1
11336,323.0,1,578,1
11337,308.0,1,600,1
11338,106.0,1,50,1
11339,360.0,1,69,1
11340,180.0,1,15,1
11341,148.0,1,15,1
11342,1.0,1,74,1
11343,119.0,1,69,1
11344,299.0,1,2422,1
11345,245.0,1,2419,1
11346,345.0,1,74,1
11347,333.0,1,575,1
11348,132.0,1,50,1
11349,247.0,1,15,1
11350,164.0,1,125,1
11351,101.0,1,15,1
11352,223.0,1,70,1
11353,143.0,1,10,1
11354,192.0,1,40,1
11355,206.0,1,40,1
11356,238.0,1,10,1
11357,2.0,1,50,1
11358,14.0,1,50,1
11359,251.0,1,39,1
11360,270.0,1,7,1
11361,185.0,1,59,1
11362,219.0,1,35,1
11363,140.0,1,35,1
11364,216.0,1,57,1
11365,194.0,1,45,1
11366,355.0,1,32,1
11367,175.0,1,57,1
11368,277.0,1,70,1
11369,312.0,1,615,1
11370,231.0,1,70,1
11371,33.0,1,160,1
11372,184.0,1,40,1
11373,327.0,1,575,1
11374,150.0,2,5976,3
11375,307.0,1,600,1
11376,138.0,1,35,1
11377,228.0,1,30,1
11378,107.0,1,184,1
11379,295.0,1,30,1
11380,90.0,1,27,1
11381,300.0,1,5,1
11382,255.0,1,29,1
11383,19.0,1,5,1
11384,180.0,1,68,1
11385,217.0,1,40,1
11386,139.0,1,59,1
11387,130.0,1,5,1
11388,105.0,1,5,1
11389,309.0,1,69,1
11390,16.0,1,40,1
11391,199.0,1,29,1
11392,43.0,1,1174,1
11393,237.0,1,643,1
11394,376.0,1,589,1
11395,3.0,1,25,1
11396,242.0,1,571,1
11397,171.0,1,1726,1
11398,245.0,1,27,1
11399,367.0,1,540,1
11400,269.0,2,2786,3
11401,251.0,2,2738,3
11402,259.0,2,2983,3
11403,246.0,2,2722,3
11404,268.0,1,70,1
11405,242.0,2,2983,3
11406,266.0,1,124,1
11407,237.0,2,3018,3
11408,235.0,2,2757,3
11409,236.0,2,2771,3
11410,237.0,2,2746,3
11411,218.0,2,2983,3
11412,219.0,2,2771,3
11413,231.0,2,3018,3
11414,36.0,1,23,1
11415,385.0,1,575,1
11416,386.0,1,615,1
11417,175.0,1,1765,1
11418,134.0,1,21,1
11419,172.0,1,1732,1
11420,126.0,1,60,1
11421,244.0,1,23,1
11422,236.0,1,59,1
11423,132.0,1,1736,1
11424,230.0,1,584,1
11425,296.0,1,75,1
11426,96.0,1,25,1
11427,216.0,1,554,1
11428,152.0,1,1701,1
11429,128.0,1,1739,1
11430,150.0,1,1778,1
11431,396.0,1,2639,1
11432,328.0,1,60,1
11433,388.0,1,578,1
11434,151.0,1,1765,1
11435,102.0,1,1736,1
11436,256.0,1,23,1
11437,378.0,1,608,1
11438,162.0,1,1739,1
11439,237.0,1,617,1
11440,94.0,1,1701,1
11441,224.0,1,554,1
11442,370.0,1,598,1
11443,93.0,1,1710,1
11444,240.0,1,554,1
11445,88.0,1,828,1
11446,369.0,1,2490,1
11447,133.0,1,1739,1
11448,81.0,1,793,1
11449,341.0,1,2480,1
11450,338.0,1,2515,1
11451,91.0,1,799,1
11452,132.0,1,1710,1
11453,152.0,1,1736,1
11454,73.0,1,40,1
11455,82.0,1,13,1
11456,354.0,1,29,1
11457,103.0,1,1728,1
11458,280.0,1,5,1
11459,221.0,1,563,1
11460,373.0,1,540,1
11461,109.0,1,1751,1
11462,106.0,1,1755,1
11463,354.0,1,554,1
11464,206.0,1,575,1
11465,276.0,1,2443,1
11466,282.0,1,2492,1
11467,212.0,1,549,1
11468,104.0,1,1732,1
11469,73.0,1,1701,1
11470,319.0,1,563,1
11471,87.0,1,1736,1
11472,189.0,1,561,1
11473,205.0,1,540,1
11474,312.0,1,608,1
11475,52.0,1,14,1
11476,293.0,1,99,1
11477,77.0,1,59,1
11478,330.0,1,575,1
11479,315.0,1,554,1
11480,312.0,1,600,1
11481,207.0,1,617,1
11482,333.0,1,564,1
11483,20.0,1,40,1
11484,55.0,1,110,1
11485,182.0,1,589,1
11486,99.0,1,23,1
11487,313.0,1,589,1
11488,180.0,1,589,1
11489,276.0,1,5,1
11490,47.0,1,30,1
11491,170.0,1,549,1
11492,354.0,1,5,1
11493,343.0,1,68,1
11494,4.0,1,5,1
11495,327.0,1,5,1
11496,177.0,1,608,1
11497,115.0,1,49,1
11498,241.0,1,59,1
11499,170.0,1,35,1
11500,154.0,1,23,1
11501,258.0,1,2481,1
11502,223.0,1,2566,1
11503,152.0,1,1736,1
11504,141.0,1,1775,1
11505,152.0,1,1736,1
11506,89.0,1,1736,1
11507,278.0,1,561,1
11508,218.0,1,49,1
11509,77.0,1,799,1
11510,80.0,1,804,1
11511,118.0,1,1764,1
11512,183.0,1,80,1
11513,169.0,1,30,1
11514,279.0,1,23,1
11515,14.0,1,59,1
11516,171.0,1,554,1
11517,229.0,1,5,1
11518,284.0,1,563,1
11519,74.0,1,1736,1
11520,89.0,1,921,1
11521,106.0,1,1775,1
11522,26.0,1,5,1
11523,293.0,1,540,1
11524,40.0,1,806,1
11525,238.0,1,2478,1
11526,284.0,1,575,1
11527,70.0,1,1732,1
11528,314.0,1,75,1
11529,173.0,1,40,1
11530,172.0,1,23,1
11531,126.0,1,5,1
11532,118.0,1,184,1
11533,56.0,1,5,1
11534,62.0,1,29,1
11535,40.0,1,25,1
11536,73.0,1,1751,1
11537,72.0,1,1775,1
11538,45.0,1,14,1
11539,4.0,1,21,1
11540,247.0,1,99,1
11541,279.0,1,29,1
11542,274.0,1,589,1
11543,96.0,1,23,1
11544,314.0,1,563,1
11545,358.0,1,127,1
11546,176.0,1,49,1
11547,160.0,1,30,1
11548,266.0,1,37,1
11549,26.0,1,37,1
11550,332.0,1,35,1
11551,164.0,1,29,1
11552,91.0,1,68,1
11553,214.0,1,21,1
11554,206.0,1,49,1
11555,323.0,1,5,1
11556,135.0,1,143,1
11557,199.0,1,60,1
11558,181.0,1,5,1
11559,247.0,1,5,1
11560,349.0,1,5,1
11561,280.0,1,94,1
11562,187.0,1,25,1
11563,320.0,1,30,1
11564,124.0,1,13,1
11565,118.0,1,59,1
11566,70.0,1,6,1
11567,63.0,1,1701,1
11568,233.0,1,23,1
11569,195.0,1,4,1
11570,315.0,1,49,1
11571,88.0,1,1736,1
11572,237.0,2,2835,3
11573,213.0,2,2997,3
11574,233.0,2,2722,3
11575,239.0,1,70,1
11576,232.0,2,3018,3
11577,231.0,2,2722,3
11578,213.0,2,2743,3
11579,225.0,2,2736,3
11580,240.0,2,2731,3
11581,239.0,2,3051,3
11582,238.0,2,2749,3
11583,199.0,2,2757,3
11584,199.0,2,2821,3
11585,216.0,1,34,1
11586,245.0,1,554,1
11587,63.0,1,1739,1
11588,272.0,1,549,1
11589,203.0,1,49,1
11590,154.0,1,5,1
11591,260.0,1,584,1
11592,250.0,1,567,1
11593,73.0,1,1755,1
11594,155.0,1,554,1
11595,85.0,1,1710,1
11596,206.0,1,2520,1
11597,88.0,1,1751,1
11598,257.0,1,615,1
11599,247.0,1,598,1
11600,78.0,1,1701,1
11601,43.0,1,1736,1
11602,159.0,1,565,1
11603,52.0,1,1755,1
11604,154.0,1,561,1
11605,47.0,1,1736,1
11606,47.0,1,1751,1
11607,267.0,1,589,1
11608,229.0,1,609,1
11609,42.0,1,1745,1
11610,235.0,1,609,1
11611,238.0,1,575,1
11612,65.0,1,1775,1
11613,174.0,1,562,1
11614,383.0,1,1183,1
11615,375.0,1,1155,1
11616,223.0,1,540,1
11617,61.0,1,1736,1
11618,43.0,1,806,1
11619,53.0,1,1701,1
11620,47.0,1,819,1
11621,353.0,1,574,1
11622,282.0,1,590,1
11623,154.0,1,59,1
11624,214.0,1,554,1
11625,26.0,1,34,1
11626,337.0,1,78,1
11627,174.0,1,565,1
11628,217.0,1,589,1
11629,238.0,1,563,1
11630,236.0,1,60,1
11631,374.0,1,1164,1
11632,387.0,1,1149,1
11633,173.0,1,2492,1
11634,265.0,1,565,1
11635,36.0,1,1775,1
11636,49.0,1,1728,1
11637,36.0,1,1701,1
11638,54.0,1,1715,1
11639,230.0,1,549,1
11640,342.0,1,1155,1
11641,349.0,1,1149,1
11642,132.0,1,589,1
11643,348.0,1,1198,1
11644,340.0,1,1120,1
11645,219.0,1,604,1
11646,135.0,1,554,1
11647,346.0,1,1155,1
11648,152.0,1,2563,1
11649,144.0,1,2476,1
11650,130.0,1,589,1
11651,235.0,1,575,1
11652,128.0,1,575,1
11653,224.0,1,554,1
11654,351.0,1,1188,1
11655,134.0,1,563,1
11656,196.0,1,565,1
11657,312.0,1,1169,1
11658,142.0,1,40,1
11659,83.0,1,29,1
11660,80.0,1,39,1
11661,15.0,1,4,1
11662,89.0,1,69,1
11663,69.0,1,5,1
11664,126.0,1,575,1
11665,112.0,1,2511,1
11666,257.0,1,587,1
11667,226.0,1,575,1
11668,390.0,1,1170,1
11669,377.0,1,1174,1
11670,374.0,1,1120,1
11671,320.0,1,40,1
11672,329.0,1,1155,1
11673,211.0,1,29,1
11674,136.0,1,609,1
11675,210.0,1,575,1
11676,135.0,1,629,1
11677,339.0,1,29,1
11678,77.0,1,13,1
11679,196.0,1,654,1
11680,150.0,1,612,1
11681,71.0,1,621,1
11682,232.0,1,132,1
11683,11.0,1,29,1
11684,255.0,1,58,1
11685,62.0,1,549,1
11686,187.0,1,600,1
11687,323.0,1,1243,1
11688,395.0,1,1155,1
11689,187.0,1,39,1
11690,105.0,1,549,1
11691,95.0,1,2524,1
11692,103.0,1,2457,1
11693,74.0,1,2481,1
11694,360.0,1,1755,1
11695,205.0,1,575,1
11696,324.0,1,1174,1
11697,74.0,1,69,1
11698,328.0,1,84,1
11699,290.0,1,69,1
11700,66.0,1,163,1
11701,194.0,1,6,1
11702,208.0,1,58,1
11703,76.0,1,29,1
11704,21.0,1,69,1
11705,227.0,1,42,1
11706,351.0,1,39,1
11707,12.0,1,67,1
11708,170.0,1,63,1
11709,140.0,1,89,1
11710,137.0,1,29,1
11711,285.0,1,4,1
11712,195.0,1,589,1
11713,100.0,1,575,1
11714,34.0,2,4148,3
11715,217.0,1,72,1
11716,257.0,1,86,1
11717,195.0,1,554,1
11718,203.0,1,575,1
11719,184.0,1,600,1
11720,194.0,1,567,1
11721,33.0,1,30,1
11722,174.0,1,37,1
11723,192.0,1,563,1
11724,121.0,1,70,1
11725,184.0,1,70,1
11726,178.0,1,39,1
11727,31.0,1,30,1
11728,297.0,1,35,1
11729,338.0,1,150,1
11730,297.0,1,70,1
11731,148.0,1,5,1
11732,203.0,1,70,1
11733,54.0,2,4133,3
11734,208.0,1,549,1
11735,338.0,1,74,1
11736,271.0,1,35,1
11737,322.0,1,30,1
11738,229.0,1,165,1
11739,104.0,1,120,1
11740,349.0,1,7,1
11741,82.0,1,30,1
11742,310.0,1,35,1
11743,330.0,1,72,1
11744,333.0,1,66,1
11745,120.0,1,54,1
11746,325.0,1,589,1
11747,195.0,1,40,1
11748,288.0,1,32,1
11749,32.0,2,4188,3
11750,201.0,1,600,1
11751,102.0,1,30,1
11752,229.0,1,134,1
11753,255.0,1,32,1
11754,183.0,1,724,1
11755,138.0,1,194,1
11756,47.0,1,5,1
11757,272.0,1,70,1
11758,12.0,1,94,1
11759,299.0,1,563,1
11760,224.0,1,37,1
11761,283.0,1,549,1
11762,132.0,1,70,1
11763,122.0,1,94,1
11764,111.0,1,70,1
11765,147.0,1,30,1
11766,140.0,2,5978,3
11767,253.0,1,30,1
11768,309.0,1,70,1
11769,284.0,1,600,1
11770,234.0,1,30,1
11771,192.0,1,540,1
11772,20.0,1,77,1
11773,311.0,1,5,1
11774,91.0,1,216,1
11775,34.0,1,30,1
11776,209.0,1,37,1
11777,243.0,1,70,1
11778,237.0,1,194,1
11779,279.0,1,722,1
11780,14.0,1,30,1
11781,282.0,1,722,1
11782,21.0,1,37,1
11783,190.0,1,567,1
11784,141.0,1,70,1
11785,204.0,1,564,1
11786,392.0,2,6029,3
11787,87.0,1,37,1
11788,207.0,1,620,1
11789,199.0,1,604,1
11790,195.0,1,575,1
11791,187.0,1,575,1
11792,280.0,1,600,1
11793,172.0,1,70,1
11794,126.0,1,70,1
11795,330.0,1,27,1
11796,341.0,1,68,1
11797,257.0,1,49,1
11798,39.0,1,2310,1
11799,266.0,1,25,1
11800,66.0,1,35,1
11801,51.0,1,2360,1
11802,137.0,1,5,1
11803,7.0,1,5,1
11804,39.0,1,2365,1
11805,297.0,1,54,1
11806,53.0,1,4,1
11807,105.0,1,39,1
11808,16.0,1,72,1
11809,374.0,1,2478,1
11810,29.0,1,39,1
11811,37.0,1,2355,1
11812,72.0,1,35,1
11813,167.0,1,32,1
11814,93.0,1,120,1
11815,310.0,1,5,1
11816,153.0,1,13,1
11817,46.0,1,2341,1
11818,46.0,1,2401,1
11819,364.0,1,57,1
11820,165.0,1,70,1
11821,3.0,1,29,1
11822,235.0,1,39,1
11823,393.0,1,2476,1
11824,140.0,1,44,1
11825,45.0,1,2305,1
11826,144.0,1,79,1
11827,319.0,1,35,1
11828,235.0,1,90,1
11829,379.0,1,2451,1
11830,54.0,1,5,1
11831,32.0,1,14,1
11832,272.0,1,40,1
11833,321.0,1,14,1
11834,97.0,1,29,1
11835,144.0,1,13,1
11836,320.0,1,39,1
11837,51.0,1,2335,1
11838,138.0,1,70,1
11839,194.0,1,30,1
11840,357.0,1,39,1
11841,99.0,1,37,1
11842,329.0,1,35,1
11843,225.0,1,86,1
11844,291.0,1,49,1
11845,303.0,1,40,1
11846,33.0,2,4634,3
11847,363.0,1,75,1
11848,262.0,1,37,1
11849,357.0,1,40,1
11850,50.0,1,50,1
11851,41.0,2,4658,3
11852,57.0,2,4633,3
11853,69.0,1,40,1
11854,246.0,1,40,1
11855,41.0,2,4660,3
11856,61.0,1,71,1
11857,187.0,1,5,1
11858,53.0,2,4886,3
11859,12.0,1,5,1
11860,197.0,1,5,1
11861,34.0,2,4664,3
11862,188.0,1,70,1
11863,184.0,1,540,1
11864,284.0,1,30,1
11865,189.0,1,571,1
11866,118.0,1,37,1
11867,309.0,1,6,1
11868,181.0,1,39,1
11869,46.0,1,34,1
11870,131.0,1,40,1
11871,279.0,1,69,1
11872,188.0,1,561,1
11873,194.0,1,540,1
11874,191.0,1,540,1
11875,282.0,1,549,1
11876,290.0,1,556,1
11877,285.0,1,575,1
11878,110.0,2,5962,3
11879,294.0,1,554,1
11880,289.0,1,563,1
11881,276.0,1,549,1
11882,71.0,2,5997,3
11883,155.0,1,101,1
11884,313.0,1,30,1
11885,33.0,1,35,1
11886,304.0,1,549,1
11887,287.0,1,599,1
11888,276.0,1,578,1
11889,277.0,1,540,1
11890,64.0,2,5971,3
11891,80.0,1,70,1
11892,261.0,1,70,1
11893,156.0,1,561,1
11894,349.0,2,6056,3
11895,327.0,1,32,1
11896,365.0,2,6029,3
11897,302.0,1,600,1
11898,265.0,1,562,1
11899,271.0,1,540,1
11900,273.0,1,600,1
11901,257.0,1,540,1
11902,83.0,2,5971,3
11903,129.0,1,32,1
11904,274.0,2,6054,3
11905,36.0,2,4761,3
11906,34.0,2,4625,3
11907,59.0,2,4625,3
11908,66.0,2,4169,3
11909,53.0,2,4662,3
11910,84.0,2,3981,3
11911,72.0,2,3883,3
11912,155.0,1,40,1
11913,34.0,2,4660,3
11914,54.0,2,4684,3
11915,299.0,1,60,1
11916,215.0,1,14,1
11917,140.0,1,59,1
11918,331.0,1,5,1
11919,114.0,1,5,1
11920,169.0,1,59,1
11921,63.0,1,92,1
11922,35.0,2,4648,3
11923,185.0,1,69,1
11924,31.0,1,22,1
11925,351.0,1,91,1
11926,147.0,1,135,1
11927,42.0,2,3937,3
11928,41.0,2,3914,3
11929,229.0,1,59,1
11930,56.0,2,4674,3
11931,32.0,2,4900,3
11932,374.0,2,3883,3
11933,379.0,2,4169,3
11934,55.0,2,3918,3
11935,48.0,2,4173,3
11936,56.0,2,3952,3
11937,46.0,2,3947,3
11938,41.0,2,4179,3
11939,48.0,2,4173,3
11940,47.0,2,3961,3
11941,388.0,2,4207,3
11942,208.0,1,59,1
11943,57.0,2,3972,3
11944,43.0,2,4144,3
11945,266.0,1,64,1
11946,314.0,1,13,1
11947,340.0,2,3912,3
11948,331.0,1,76,1
11949,272.0,1,40,1
11950,285.0,1,72,1
11951,360.0,2,3918,3
11952,311.0,2,4242,3
11953,339.0,1,40,1
11954,308.0,2,3900,3
11955,311.0,2,4179,3
11956,155.0,1,14,1
11957,100.0,1,64,1
11958,170.0,1,40,1
11959,37.0,2,4208,3
11960,34.0,2,3918,3
11961,132.0,1,5,1
11962,310.0,2,3892,3
11963,243.0,1,40,1
11964,311.0,1,59,1
11965,246.0,1,124,1
11966,129.0,1,7,1
11967,285.0,2,3918,3
11968,157.0,1,70,1
11969,248.0,1,32,1
11970,20.0,1,40,1
11971,347.0,1,79,1
11972,934.0,1,3578,0
11973,245.0,1,540,1
11974,31.0,1,7,1
11975,311.0,1,7,1
11976,937.0,1,3578,0
11977,64.0,2,5971,3
11978,246.0,1,70,1
11979,28.0,1,81,1
11980,83.0,1,79,1
11981,357.0,1,30,1
11982,47.0,1,92,1
11983,329.0,1,70,1
11984,191.0,1,7,1
11985,39.0,1,35,1
11986,119.0,1,81,1
11987,196.0,2,2757,3
11988,54.0,2,3942,3
11989,53.0,2,4194,3
11990,257.0,1,70,1
11991,279.0,1,30,1
11992,239.0,1,35,1
11993,259.0,1,608,1
11994,156.0,1,565,1
11995,155.0,1,540,1
11996,213.0,2,6060,3
11997,218.0,2,6035,3
11998,163.0,1,608,1
11999,396.0,2,5329,3
12000,180.0,1,554,1
12001,15.0,1,94,1
12002,113.0,1,37,1
12003,291.0,1,67,1
12004,281.0,1,32,1
12005,90.0,1,57,1
12006,283.0,1,32,1
12007,90.0,1,39,1
12008,297.0,1,15,1
12009,257.0,1,60,1
12010,53.0,1,7,1
12011,90.0,1,64,1
12012,212.0,1,15,1
12013,143.0,1,5,1
12014,222.0,1,13,1
12015,173.0,1,14,1
12016,168.0,1,563,1
12017,176.0,1,561,1
12018,168.0,1,563,1
12019,159.0,1,608,1
12020,258.0,1,613,1
12021,24.0,1,107,1
12022,167.0,1,564,1
12023,249.0,1,7,1
12024,309.0,1,32,1
12025,260.0,1,107,1
12026,153.0,1,30,1
12027,161.0,1,604,1
12028,171.0,1,37,1
12029,157.0,1,600,1
12030,300.0,1,121,1
12031,151.0,1,30,1
12032,165.0,1,70,1
12033,163.0,1,549,1
12034,163.0,1,589,1
12035,160.0,1,540,1
12036,167.0,1,562,1
12037,165.0,1,624,1
12038,7.0,1,32,1
12039,260.0,1,564,1
12040,257.0,1,561,1
12041,249.0,1,565,1
12042,170.0,1,561,1
12043,169.0,1,589,1
12044,39.0,1,30,1
12045,294.0,1,37,1
12046,227.0,1,35,1
12047,346.0,1,37,1
12048,170.0,1,554,1
12049,272.0,1,51,1
12050,332.0,1,35,1
12051,358.0,1,70,1
12052,316.0,1,35,1
12053,177.0,1,30,1
12054,92.0,1,70,1
12055,198.0,1,30,1
12056,161.0,1,70,1
12057,165.0,1,599,1
12058,37.0,2,6021,3
12059,181.0,1,589,1
12060,171.0,1,600,1
12061,242.0,1,127,1
12062,324.0,1,30,1
12063,107.0,1,120,1
12064,43.0,1,37,1
12065,292.0,1,30,1
12066,218.0,1,70,1
12067,270.0,1,618,1
12068,242.0,1,85,1
12069,78.0,1,37,1
12070,348.0,1,70,1
12071,359.0,1,5,1
12072,234.0,1,32,1
12073,282.0,1,37,1
12074,165.0,1,540,1
12075,53.0,2,6021,3
12076,268.0,1,563,1
12077,34.0,1,30,1
12078,311.0,1,7,1
12079,205.0,1,15,1
12080,205.0,1,7,1
12081,257.0,1,549,1
12082,178.0,1,609,1
12083,174.0,1,604,1
12084,177.0,1,50,1
12085,223.0,1,40,1
12086,103.0,1,7,1
12087,310.0,1,13,1
12088,153.0,1,40,1
12089,354.0,1,32,1
12090,323.0,1,37,1
12091,159.0,1,37,1
12092,65.0,1,98,1
12093,217.0,1,30,1
12094,22.0,1,70,1
12095,276.0,1,68,1
12096,224.0,1,5,1
12097,274.0,1,7,1
12098,182.0,2,2771,3
12099,186.0,2,2745,3
12100,198.0,2,2983,3
12101,200.0,2,3006,3
12102,194.0,2,2795,3
12103,197.0,2,2731,3
12104,256.0,1,86,1
12105,373.0,2,3490,3
12106,392.0,2,3361,3
12107,286.0,2,3956,3
12108,286.0,2,3897,3
12109,167.0,1,32,1
12110,345.0,1,37,1
12111,247.0,1,540,1
12112,245.0,1,554,1
12113,264.0,1,561,1
12114,56.0,2,5997,3
12115,49.0,2,5996,3
12116,332.0,1,35,1
12117,277.0,2,3937,3
12118,283.0,2,3932,3
12119,247.0,2,3914,3
12120,247.0,2,3946,3
12121,255.0,2,4144,3
12122,250.0,2,4144,3
12123,182.0,1,14,1
12124,86.0,1,40,1
12125,15.0,1,30,1
12126,180.0,1,604,1
12127,49.0,1,45,1
12128,262.0,1,565,1
12129,215.0,1,40,1
12130,267.0,1,5,1
12131,346.0,1,32,1
12132,119.0,1,30,1
12133,317.0,1,160,1
12134,150.0,1,70,1
12135,80.0,1,40,1
12136,154.0,1,554,1
12137,144.0,1,575,1
12138,310.0,2,5314,3
12139,128.0,1,599,1
12140,236.0,1,554,1
12141,346.0,1,39,1
12142,137.0,1,604,1
12143,137.0,1,557,1
12144,230.0,1,563,1
12145,237.0,1,549,1
12146,216.0,1,575,1
12147,127.0,1,604,1
12148,75.0,1,157,1
12149,224.0,1,540,1
12150,151.0,1,32,1
12151,53.0,1,49,1
12152,223.0,1,608,1
12153,83.0,1,37,1
12154,313.0,1,35,1
12155,228.0,1,563,1
12156,232.0,1,609,1
12157,216.0,1,617,1
12158,166.0,1,70,1
12159,218.0,1,599,1
12160,126.0,1,563,1
12161,133.0,1,674,1
12162,150.0,1,575,1
12163,137.0,1,563,1
12164,133.0,1,600,1
12165,350.0,2,4807,3
12166,229.0,1,549,1
12167,224.0,1,557,1
12168,128.0,1,540,1
12169,148.0,1,540,1
12170,128.0,1,685,1
12171,147.0,1,575,1
12172,266.0,1,124,1
12173,353.0,2,4809,3
12174,241.0,1,589,1
12175,147.0,1,554,1
12176,145.0,1,570,1
12177,213.0,1,540,1
12178,231.0,1,554,1
12179,221.0,1,540,1
12180,243.0,1,540,1
12181,213.0,1,152,1
12182,193.0,1,589,1
12183,19.0,1,37,1
12184,208.0,1,549,1
12185,245.0,1,45,1
12186,126.0,1,639,1
12187,122.0,1,549,1
12188,132.0,1,575,1
12189,336.0,1,120,1
12190,149.0,1,600,1
12191,63.0,1,15,1
12192,197.0,1,35,1
12193,145.0,1,32,1
12194,217.0,1,32,1
12195,84.0,1,70,1
12196,198.0,1,639,1
12197,236.0,1,40,1
12198,182.0,1,39,1
12199,302.0,1,35,1
12200,196.0,1,45,1
12201,236.0,1,92,1
12202,168.0,1,30,1
12203,85.0,1,32,1
12204,96.0,1,70,1
12205,185.0,1,563,1
12206,264.0,1,70,1
12207,177.0,1,70,1
12208,174.0,1,30,1
12209,180.0,1,60,1
12210,350.0,2,4802,3
12211,98.0,1,554,1
12212,107.0,1,584,1
12213,66.0,1,30,1
12214,98.0,1,618,1
12215,101.0,1,629,1
12216,127.0,1,50,1
12217,184.0,1,613,1
12218,209.0,1,563,1
12219,44.0,1,39,1
12220,279.0,1,40,1
12221,308.0,1,1174,1
12222,199.0,1,39,1
12223,121.0,1,575,1
12224,347.0,1,1155,1
12225,360.0,1,1183,1
12226,354.0,1,1184,1
12227,197.0,1,589,1
12228,120.0,1,598,1
12229,303.0,1,63,1
12230,112.0,1,28,1
