customer_key,Recency,Frequency,Monetary
11731,148.0,1,5
11732,203.0,1,70
11733,54.0,2,4133
11734,208.0,1,549
11735,338.0,1,74
11736,271.0,1,35
11737,322.0,1,30
11738,229.0,1,165
11739,104.0,1,120
11740,349.0,1,7
11741,82.0,1,30
11742,310.0,1,35
11743,330.0,1,72
11744,333.0,1,66
11745,120.0,1,54
11746,325.0,1,589
11747,195.0,1,40
11748,288.0,1,32
11749,32.0,2,4188
11750,201.0,1,600
11751,102.0,1,30
11752,229.0,1,134
11753,255.0,1,32
11754,183.0,1,724
11755,138.0,1,194
11756,47.0,1,5
11757,272.0,1,70
11758,12.0,1,94
11759,299.0,1,563
11760,224.0,1,37
11761,283.0,1,549
11762,132.0,1,70
11763,122.0,1,94
11764,111.0,1,70
11765,147.0,1,30
11766,140.0,2,5978
11767,253.0,1,30
11768,309.0,1,70
11769,284.0,1,600
11770,234.0,1,30
11771,192.0,1,540
11772,20.0,1,77
11773,311.0,1,5
11774,91.0,1,216
11775,34.0,1,30
11776,209.0,1,37
11777,243.0,1,70
11778,237.0,1,194
11779,279.0,1,722
11780,14.0,1,30
11781,282.0,1,722
11782,21.0,1,37
11783,190.0,1,567
11784,141.0,1,70
11785,204.0,1,564
11786,392.0,2,6029
11787,87.0,1,37
11788,207.0,1,620
11789,199.0,1,604
11790,195.0,1,575
11791,187.0,1,575
11792,280.0,1,600
11793,172.0,1,70
11794,126.0,1,70
11795,330.0,1,27
11796,341.0,1,68
11797,257.0,1,49
11798,39.0,1,2310
11799,266.0,1,25
11800,66.0,1,35
11801,51.0,1,2360
11802,137.0,1,5
11803,7.0,1,5
11804,39.0,1,2365
11805,297.0,1,54
11806,53.0,1,4
11807,105.0,1,39
11808,16.0,1,72
11809,374.0,1,2478
11810,29.0,1,39
11811,37.0,1,2355
11812,72.0,1,35
11813,167.0,1,32
11814,93.0,1,120
11815,310.0,1,5
11816,153.0,1,13
11817,46.0,1,2341
11818,46.0,1,2401
11819,364.0,1,57
11820,165.0,1,70
11821,3.0,1,29
11822,235.0,1,39
11823,393.0,1,2476
11824,140.0,1,44
11825,45.0,1,2305
11826,144.0,1,79
11827,319.0,1,35
11828,235.0,1,90
11829,379.0,1,2451
11830,54.0,1,5
11831,32.0,1,14
11832,272.0,1,40
11833,321.0,1,14
11834,97.0,1,29
11835,144.0,1,13
11836,320.0,1,39
11837,51.0,1,2335
11838,138.0,1,70
11839,194.0,1,30
11840,357.0,1,39
11841,99.0,1,37
11842,329.0,1,35
11843,225.0,1,86
11844,291.0,1,49
11845,303.0,1,40
11846,33.0,2,4634
11847,363.0,1,75
11848,262.0,1,37
11849,357.0,1,40
11850,50.0,1,50
11851,41.0,2,4658
11852,57.0,2,4633
11853,69.0,1,40
11854,246.0,1,40
11855,41.0,2,4660
11856,61.0,1,71
11857,187.0,1,5
11858,53.0,2,4886
11859,12.0,1,5
11860,197.0,1,5
11861,34.0,2,4664
11862,188.0,1,70
11863,184.0,1,540
11864,284.0,1,30
11865,189.0,1,571
11866,118.0,1,37
11867,309.0,1,6
11868,181.0,1,39
11869,46.0,1,34
11870,131.0,1,40
11871,279.0,1,69
11872,188.0,1,561
11873,194.0,1,540
11874,191.0,1,540
11875,282.0,1,549
11876,290.0,1,556
11877,285.0,1,575
11878,110.0,2,5962
11879,294.0,1,554
11880,289.0,1,563
11881,276.0,1,549
11882,71.0,2,5997
11883,155.0,1,101
11884,313.0,1,30
11885,33.0,1,35
11886,304.0,1,549
11887,287.0,1,599
11888,276.0,1,578
11889,277.0,1,540
11890,64.0,2,5971
11891,80.0,1,70
11892,261.0,1,70
11893,156.0,1,561
11894,349.0,2,6056
11895,327.0,1,32
11896,365.0,2,6029
11897,302.0,1,600
11898,265.0,1,562
11899,271.0,1,540
11900,273.0,1,600
11901,257.0,1,540
11902,83.0,2,5971
11903,129.0,1,32
11904,274.0,2,6054
11905,36.0,2,4761
11906,34.0,2,4625
11907,59.0,2,4625
11908,66.0,2,4169
11909,53.0,2,4662
11910,84.0,2,3981
11911,72.0,2,3883
11912,155.0,1,40
11913,34.0,2,4660
11914,54.0,2,4684
11915,299.0,1,60
11916,215.0,1,14
11917,140.0,1,59
11918,331.0,1,5
11919,114.0,1,5
11920,169.0,1,59
11921,63.0,1,92
11922,35.0,2,4648
11923,185.0,1,69
11924,31.0,1,22
11925,351.0,1,91
11926,147.0,1,135
11927,42.0,2,3937
11928,41.0,2,3914
11929,229.0,1,59
11930,56.0,2,4674
11931,32.0,2,4900
11932,374.0,2,3883
11933,379.0,2,4169
11934,55.0,2,3918
11935,48.0,2,4173
11936,56.0,2,3952
11937,46.0,2,3947
11938,41.0,2,4179
11939,48.0,2,4173
11940,47.0,2,3961
11941,388.0,2,4207
11942,208.0,1,59
11943,57.0,2,3972
11944,43.0,2,4144
11945,266.0,1,64
11946,314.0,1,13
11947,340.0,2,3912
11948,331.0,1,76
11949,272.0,1,40
11950,285.0,1,72
11951,360.0,2,3918
11952,311.0,2,4242
11953,339.0,1,40
11954,308.0,2,3900
11955,311.0,2,4179
11956,155.0,1,14
11957,100.0,1,64
11958,170.0,1,40
11959,37.0,2,4208
11960,34.0,2,3918
11961,132.0,1,5
11962,310.0,2,3892
11963,243.0,1,40
11964,311.0,1,59
11965,246.0,1,124
11966,129.0,1,7
11967,285.0,2,3918
11968,157.0,1,70
11969,248.0,1,32
11970,20.0,1,40
11971,347.0,1,79
11972,934.0,1,3578
11973,245.0,1,540
11974,31.0,1,7
11975,311.0,1,7
11976,937.0,1,3578
11977,64.0,2,5971
11978,246.0,1,70
11979,28.0,1,81
11980,83.0,1,79
11981,357.0,1,30
11982,47.0,1,92
11983,329.0,1,70
11984,191.0,1,7
11985,39.0,1,35
11986,119.0,1,81
11987,196.0,2,2757
11988,54.0,2,3942
11989,53.0,2,4194
11990,257.0,1,70
11991,279.0,1,30
11992,239.0,1,35
11993,259.0,1,608
11994,156.0,1,565
11995,155.0,1,540
11996,213.0,2,6060
11997,218.0,2,6035
11998,163.0,1,608
11999,396.0,2,5329
12000,180.0,1,554
12001,15.0,1,94
12002,113.0,1,37
12003,291.0,1,67
12004,281.0,1,32
12005,90.0,1,57
12006,283.0,1,32
12007,90.0,1,39
12008,297.0,1,15
12009,257.0,1,60
12010,53.0,1,7
12011,90.0,1,64
12012,212.0,1,15
12013,143.0,1,5
12014,222.0,1,13
12015,173.0,1,14
12016,168.0,1,563
12017,176.0,1,561
12018,168.0,1,563
12019,159.0,1,608
12020,258.0,1,613
12021,24.0,1,107
12022,167.0,1,564
12023,249.0,1,7
12024,309.0,1,32
12025,260.0,1,107
12026,153.0,1,30
12027,161.0,1,604
12028,171.0,1,37
12029,157.0,1,600
12030,300.0,1,121
12031,151.0,1,30
12032,165.0,1,70
12033,163.0,1,549
12034,163.0,1,589
12035,160.0,1,540
12036,167.0,1,562
12037,165.0,1,624
12038,7.0,1,32
12039,260.0,1,564
12040,257.0,1,561
12041,249.0,1,565
12042,170.0,1,561
12043,169.0,1,589
12044,39.0,1,30
12045,294.0,1,37
12046,227.0,1,35
12047,346.0,1,37
12048,170.0,1,554
12049,272.0,1,51
12050,332.0,1,35
12051,358.0,1,70
12052,316.0,1,35
12053,177.0,1,30
12054,92.0,1,70
12055,198.0,1,30
12056,161.0,1,70
12057,165.0,1,599
12058,37.0,2,6021
12059,181.0,1,589
12060,171.0,1,600
12061,242.0,1,127
12062,324.0,1,30
12063,107.0,1,120
12064,43.0,1,37
12065,292.0,1,30
12066,218.0,1,70
12067,270.0,1,618
12068,242.0,1,85
12069,78.0,1,37
12070,348.0,1,70
12071,359.0,1,5
12072,234.0,1,32
12073,282.0,1,37
12074,165.0,1,540
12075,53.0,2,6021
12076,268.0,1,563
12077,34.0,1,30
12078,311.0,1,7
12079,205.0,1,15
12080,205.0,1,7
12081,257.0,1,549
12082,178.0,1,609
12083,174.0,1,604
12084,177.0,1,50
12085,223.0,1,40
12086,103.0,1,7
12087,310.0,1,13
12088,153.0,1,40
12089,354.0,1,32
12090,323.0,1,37
12091,159.0,1,37
12092,65.0,1,98
12093,217.0,1,30
12094,22.0,1,70
12095,276.0,1,68
12096,224.0,1,5
12097,274.0,1,7
12098,182.0,2,2771
12099,186.0,2,2745
12100,198.0,2,2983
12101,200.0,2,3006
12102,194.0,2,2795
12103,197.0,2,2731
12104,256.0,1,86
12105,373.0,2,3490
12106,392.0,2,3361
12107,286.0,2,3956
12108,286.0,2,3897
12109,167.0,1,32
12110,345.0,1,37
12111,247.0,1,540
12112,245.0,1,554
12113,264.0,1,561
12114,56.0,2,5997
12115,49.0,2,5996
12116,332.0,1,35
12117,277.0,2,3937
12118,283.0,2,3932
12119,247.0,2,3914
12120,247.0,2,3946
12121,255.0,2,4144
12122,250.0,2,4144
12123,182.0,1,14
12124,86.0,1,40
12125,15.0,1,30
12126,180.0,1,604
12127,49.0,1,45
12128,262.0,1,565
12129,215.0,1,40
12130,267.0,1,5
12131,346.0,1,32
12132,119.0,1,30
12133,317.0,1,160
12134,150.0,1,70
12135,80.0,1,40
12136,154.0,1,554
12137,144.0,1,575
12138,310.0,2,5314
12139,128.0,1,599
12140,236.0,1,554
12141,346.0,1,39
12142,137.0,1,604
12143,137.0,1,557
12144,230.0,1,563
12145,237.0,1,549
12146,216.0,1,575
12147,127.0,1,604
12148,75.0,1,157
12149,224.0,1,540
12150,151.0,1,32
12151,53.0,1,49
12152,223.0,1,608
12153,83.0,1,37
12154,313.0,1,35
12155,228.0,1,563
12156,232.0,1,609
12157,216.0,1,617
12158,166.0,1,70
12159,218.0,1,599
12160,126.0,1,563
12161,133.0,1,674
12162,150.0,1,575
12163,137.0,1,563
12164,133.0,1,600
12165,350.0,2,4807
12166,229.0,1,549
12167,224.0,1,557
12168,128.0,1,540
12169,148.0,1,540
12170,128.0,1,685
12171,147.0,1,575
12172,266.0,1,124
12173,353.0,2,4809
12174,241.0,1,589
12175,147.0,1,554
12176,145.0,1,570
12177,213.0,1,540
12178,231.0,1,554
12179,221.0,1,540
12180,243.0,1,540
12181,213.0,1,152
12182,193.0,1,589
12183,19.0,1,37
12184,208.0,1,549
12185,245.0,1,45
12186,126.0,1,639
12187,122.0,1,549
12188,132.0,1,575
12189,336.0,1,120
12190,149.0,1,600
12191,63.0,1,15
12192,197.0,1,35
12193,145.0,1,32
12194,217.0,1,32
12195,84.0,1,70
12196,198.0,1,639
12197,236.0,1,40
12198,182.0,1,39
12199,302.0,1,35
12200,196.0,1,45
12201,236.0,1,92
12202,168.0,1,30
12203,85.0,1,32
12204,96.0,1,70
12205,185.0,1,563
12206,264.0,1,70
12207,177.0,1,70
12208,174.0,1,30
12209,180.0,1,60
12210,350.0,2,4802
12211,98.0,1,554
12212,107.0,1,584
12213,66.0,1,30
12214,98.0,1,618
12215,101.0,1,629
12216,127.0,1,50
12217,184.0,1,613
12218,209.0,1,563
12219,44.0,1,39
12220,279.0,1,40
12221,308.0,1,1174
12222,199.0,1,39
12223,121.0,1,575
12224,347.0,1,1155
12225,360.0,1,1183
12226,354.0,1,1184
12227,197.0,1,589
12228,120.0,1,598
12229,303.0,1,63
12230,112.0,1,28
12231,307.0,1,1155
12232,111.0,1,598
12233,297.0,1,1120
12234,33.0,1,640
12235,394.0,1,2478
12236,358.0,1,40
12237,153.0,1,7
12238,340.0,1,69
12239,204.0,1,618
12240,198.0,1,540
12241,124.0,1,70
12242,229.0,1,70
12243,193.0,1,554
12244,24.0,1,35
12245,260.0,1,40
12246,220.0,1,40
12247,165.0,1,32
12248,78.0,1,111
12249,132.0,1,50
12250,359.0,1,50
12251,126.0,1,65
12252,317.0,1,45
12253,345.0,1,15
12254,203.0,1,40
12255,339.0,1,10
12256,340.0,1,40
12257,130.0,1,74
12258,199.0,1,540
12259,220.0,1,15
12260,79.0,1,50
12261,97.0,1,93
12262,202.0,1,78
12263,107.0,1,50
12264,166.0,1,24
12265,191.0,1,540
12266,208.0,1,563
12267,199.0,1,604
12268,315.0,2,4862
12269,191.0,1,567
12270,185.0,1,575
12271,179.0,1,618
12272,173.0,1,50
12273,312.0,1,39
12274,1.0,1,39
12275,335.0,1,50
12276,83.0,1,69
12277,201.0,1,2393
12278,358.0,1,23
12279,228.0,1,10
12280,92.0,1,125
12281,266.0,1,15
12282,311.0,2,4828
12283,272.0,1,37
12284,286.0,2,4828
12285,189.0,1,40
12286,11.0,1,70
12287,195.0,1,30
12288,180.0,1,609
12289,179.0,1,39
12290,349.0,1,35
12291,17.0,1,7
12292,6.0,1,43
12293,182.0,1,35
12294,149.0,1,152
12295,241.0,1,37
12296,137.0,1,35
12297,159.0,1,570
12298,147.0,1,37
12299,134.0,1,70
12300,336.0,1,30
12301,285.0,1,134
12302,43.0,1,57
12303,163.0,1,554
12304,96.0,1,37
12305,121.0,1,37
12306,269.0,1,7
12307,293.0,2,4828
12308,262.0,1,68
12309,51.0,1,5
12310,323.0,1,60
12311,386.0,2,3333
12312,361.0,2,3337
12313,144.0,1,14
12314,183.0,2,2906
12315,195.0,2,2745
12316,93.0,1,15
12317,183.0,2,2835
12318,130.0,1,40
12319,178.0,1,561
12320,108.0,1,575
12321,202.0,2,2731
12322,197.0,2,3061
12323,184.0,2,3042
12324,184.0,2,2745
12325,205.0,2,2731
12326,189.0,2,2997
12327,163.0,1,561
12328,117.0,1,74
12329,155.0,1,2442
12330,158.0,1,40
12331,227.0,1,32
12332,243.0,2,4144
12333,221.0,2,4144
12334,200.0,1,120
12335,181.0,1,554
12336,101.0,1,32
12337,322.0,1,32
12338,122.0,1,30
12339,164.0,1,567
12340,172.0,1,575
12341,119.0,1,554
12342,112.0,1,561
12343,112.0,1,556
12344,237.0,2,3937
12345,237.0,2,3883
12346,188.0,1,5
12347,283.0,1,5
12348,144.0,1,5
12349,213.0,2,4167
12350,123.0,1,66
12351,25.0,1,60
12352,257.0,2,4828
12353,164.0,1,540
12354,120.0,1,45
12355,334.0,1,70
12356,174.0,1,604
12357,174.0,1,589
12358,288.0,1,99
12359,165.0,1,562
12360,111.0,1,540
12361,328.0,1,30
12362,12.0,1,32
12363,82.0,1,7
12364,22.0,1,5
12365,296.0,1,32
12366,144.0,1,540
12367,296.0,1,59
12368,226.0,1,70
12369,210.0,1,5
12370,140.0,1,609
12371,121.0,1,563
12372,145.0,1,564
12373,150.0,1,554
12374,128.0,1,561
12375,108.0,1,589
12376,97.0,1,564
12377,300.0,2,5314
12378,99.0,1,557
12379,257.0,2,5317
12380,246.0,1,15
12381,308.0,1,70
12382,0.0,1,37
12383,152.0,1,600
12384,145.0,1,600
12385,129.0,1,549
12386,262.0,2,4829
12387,127.0,1,549
12388,233.0,1,94
12389,53.0,1,70
12390,274.0,1,37
12391,145.0,1,540
12392,129.0,1,613
12393,152.0,1,554
12394,145.0,1,615
12395,142.0,1,540
12396,137.0,1,554
12397,253.0,2,4892
12398,226.0,2,4828
12399,132.0,1,554
12400,152.0,1,561
12401,43.0,1,30
12402,138.0,1,40
12403,337.0,1,30
12404,129.0,1,554
12405,130.0,1,625
12406,314.0,1,70
12407,346.0,1,30
12408,101.0,1,561
12409,220.0,2,4218
12410,224.0,2,3918
12411,236.0,2,4017
12412,362.0,2,3577
12413,343.0,2,3586
12414,335.0,2,3617
12415,317.0,2,3391
12416,310.0,2,3588
12417,333.0,2,3598
12418,306.0,2,3337
12419,319.0,2,3400
12420,91.0,1,40
12421,221.0,2,4144
12422,185.0,2,4208
12423,191.0,2,3912
12424,208.0,2,3937
12425,285.0,1,29
12426,202.0,2,3952
12427,107.0,1,40
12428,55.0,1,5
12429,179.0,1,40
12430,203.0,2,3937
12431,212.0,1,5
12432,212.0,2,4158
12433,197.0,2,4179
12434,200.0,2,3883
12435,193.0,2,3883
12436,184.0,2,3918
12437,204.0,2,3951
12438,108.0,1,5
12439,133.0,1,124
12440,319.0,1,69
12441,192.0,1,34
12442,237.0,1,89
12443,330.0,1,5
12444,102.0,1,722
12445,114.0,1,549
12446,137.0,1,29
12447,265.0,1,6
12448,21.0,1,6
12449,73.0,1,32
12450,349.0,1,7
12451,145.0,1,578
12452,279.0,1,35
12453,358.0,1,32
12454,111.0,1,632
12455,116.0,1,567
12456,45.0,1,13
12457,250.0,1,157
12458,143.0,1,70
12459,171.0,1,42
12460,130.0,1,40
12461,97.0,1,649
12462,21.0,1,35
12463,102.0,1,567
12464,115.0,1,575
12465,75.0,1,30
12466,308.0,1,35
12467,362.0,1,30
12468,10.0,1,30
12469,35.0,1,70
12470,286.0,1,30
12471,252.0,1,107
12472,102.0,1,600
12473,326.0,1,32
12474,334.0,1,133
12475,114.0,1,600
12476,203.0,1,122
12477,183.0,1,5
12478,60.0,1,70
12479,113.0,1,589
12480,106.0,1,589
12481,69.0,1,540
12482,217.0,1,30
12483,63.0,1,30
12484,219.0,1,32
12485,79.0,1,540
12486,29.0,1,90
12487,233.0,2,5343
12488,78.0,1,90
12489,83.0,1,5
12490,34.0,1,35
12491,260.0,1,44
12492,186.0,1,44
12493,75.0,1,589
12494,67.0,1,549
12495,42.0,1,90
12496,108.0,1,70
12497,293.0,1,70
12498,110.0,1,30
12499,299.0,1,5
12500,69.0,1,540
12501,239.0,1,35
12502,126.0,1,37
12503,350.0,1,32
12504,313.0,1,7
12505,245.0,1,32
12506,88.0,1,617
12507,84.0,1,540
12508,89.0,1,575
12509,69.0,1,561
12510,88.0,1,575
12511,149.0,1,554
12512,224.0,2,4843
12513,271.0,1,30
12514,31.0,1,64
12515,124.0,1,70
12516,130.0,1,540
12517,124.0,1,599
12518,100.0,1,79
12519,31.0,1,5
12520,97.0,1,24
12521,127.0,1,549
12522,165.0,1,22
12523,292.0,1,121
12524,331.0,2,3337
12525,323.0,2,3598
12526,310.0,2,3302
12527,307.0,2,3563
12528,242.0,1,57
12529,134.0,1,76
12530,328.0,2,3617
12531,23.0,1,40
12532,329.0,2,3337
12533,322.0,2,3337
12534,192.0,2,3918
12535,198.0,2,4179
12536,168.0,1,5
12537,231.0,1,40
12538,77.0,1,60
12539,195.0,2,4198
12540,178.0,2,4144
12541,284.0,2,3626
12542,277.0,2,3337
12543,286.0,2,3337
12544,161.0,1,13
12545,162.0,2,3971
12546,165.0,2,3883
12547,280.0,2,3337
12548,274.0,2,3598
12549,38.0,1,49
12550,244.0,1,94
12551,90.0,1,112
12552,131.0,1,40
12553,64.0,1,104
12554,155.0,1,5
12555,208.0,1,5
12556,309.0,1,35
12557,365.0,1,30
12558,259.0,1,7
12559,108.0,1,35
12560,362.0,1,64
12561,98.0,1,554
12562,209.0,1,30
12563,244.0,1,5
12564,152.0,1,57
12565,135.0,1,35
12566,32.0,1,35
12567,847.0,1,3578
12568,229.0,1,40
12569,95.0,1,567
12570,193.0,1,40
12571,274.0,1,22
12572,304.0,2,3563
12573,273.0,2,3617
12574,246.0,2,3337
12575,266.0,2,3337
12576,252.0,2,3302
12577,252.0,1,40
12578,335.0,1,94
12579,318.0,1,37
12580,87.0,1,35
12581,337.0,1,70
12582,164.0,1,70
12583,120.0,1,629
12584,229.0,2,4829
12585,84.0,1,575
12586,86.0,1,565
12587,80.0,1,563
12588,62.0,1,565
12589,272.0,1,37
12590,71.0,1,589
12591,23.0,1,70
12592,305.0,1,7
12593,111.0,2,5279
12594,178.0,2,3990
12595,215.0,1,30
12596,91.0,1,68
12597,149.0,1,39
12598,366.0,1,2482
12599,140.0,1,32
12600,43.0,1,43
12601,321.0,1,6
12602,218.0,1,6
12603,347.0,1,39
12604,41.0,1,2373
12605,124.0,1,4
12606,60.0,1,2345
12607,377.0,1,2544
12608,379.0,1,2451
12609,339.0,1,2511
12610,257.0,1,13
12611,7.0,1,39
12612,228.0,1,4
12613,47.0,1,2396
12614,218.0,1,35
12615,255.0,1,144
12616,119.0,1,32
12617,130.0,1,819
12618,52.0,1,35
12619,354.0,1,2481
12620,134.0,1,806
12621,162.0,1,79
12622,42.0,1,2310
12623,221.0,1,572
12624,340.0,1,4
12625,250.0,1,63
12626,103.0,1,79
12627,188.0,1,39
12628,142.0,1,39
12629,255.0,1,70
12630,355.0,1,2466
12631,348.0,1,2481
12632,9.0,1,48
12633,295.0,1,163
12634,65.0,1,39
12635,168.0,1,4
12636,358.0,1,2452
12637,340.0,1,2480
12638,140.0,1,28
12639,126.0,1,30
12640,336.0,1,70
12641,180.0,2,3937
12642,235.0,1,64
12643,10.0,1,14
12644,269.0,1,5
12645,115.0,1,40
12646,156.0,2,4198
12647,209.0,1,14
12648,129.0,1,13
12649,176.0,2,4144
12650,155.0,2,3946
12651,246.0,1,40
12652,172.0,2,3918
12653,173.0,2,3908
12654,163.0,2,3976
12655,183.0,1,60
12656,136.0,2,4144
12657,139.0,2,4144
12658,105.0,1,5
12659,123.0,2,3937
12660,131.0,2,4179
12661,138.0,2,3918
12662,139.0,2,3961
12663,119.0,2,3918
12664,114.0,2,3883
12665,96.0,2,3942
12666,104.0,2,4207
12667,122.0,1,2453
12668,37.0,1,2398
12669,106.0,1,564
12670,40.0,1,30
12671,364.0,1,43
12672,124.0,1,194
12673,234.0,1,30
12674,253.0,1,5
12675,37.0,1,70
12676,131.0,1,30
12677,337.0,1,5
12678,97.0,1,30
12679,303.0,1,30
12680,356.0,1,40
12681,97.0,1,540
12682,60.0,1,14
12683,352.0,1,60
12684,119.0,1,554
12685,5.0,1,35
12686,146.0,1,30
12687,61.0,1,94
12688,208.0,1,30
12689,381.0,1,1215
12690,208.0,1,44
12691,361.0,1,39
12692,230.0,1,30
12693,202.0,1,43
12694,199.0,1,120
12695,212.0,1,70
12696,356.0,1,151
12697,313.0,1,233
12698,289.0,1,70
12699,33.0,1,30
12700,179.0,1,1274
12701,37.0,1,30
12702,121.0,1,589
12703,6.0,1,94
12704,108.0,1,35
12705,119.0,1,600
12706,73.0,1,94
12707,89.0,1,540
12708,70.0,1,565
12709,76.0,1,575
12710,61.0,1,549
12711,165.0,1,30
12712,341.0,1,35
12713,167.0,1,39
12714,40.0,1,35
12715,328.0,1,45
12716,72.0,1,540
12717,287.0,1,27
12718,247.0,1,30
12719,102.0,1,567
12720,15.0,1,40
12721,67.0,1,35
12722,103.0,1,589
12723,315.0,1,32
12724,116.0,1,628
12725,72.0,1,589
12726,232.0,2,4828
12727,95.0,1,563
12728,216.0,1,35
12729,293.0,1,70
12730,359.0,1,72
12731,208.0,2,4828
12732,208.0,2,4828
12733,298.0,1,74
12734,112.0,1,567
12735,198.0,1,70
12736,332.0,1,35
12737,269.0,1,43
12738,169.0,1,35
12739,104.0,1,37
12740,90.0,1,573
12741,178.0,1,37
12742,101.0,1,33
12743,113.0,1,615
12744,338.0,1,40
12745,99.0,1,567
12746,273.0,1,44
12747,120.0,1,540
12748,278.0,1,1142
12749,113.0,1,36
12750,131.0,1,78
12751,355.0,1,1155
12752,323.0,1,1155
12753,297.0,1,1164
12754,279.0,1,1193
12755,99.0,1,69
12756,165.0,1,6
12757,302.0,1,151
12758,274.0,1,39
12759,348.0,1,1755
12760,372.0,1,2476
12761,289.0,1,1183
12762,220.0,1,69
12763,282.0,1,1164
12764,313.0,1,1736
12765,341.0,1,2457
12766,310.0,1,2535
12767,181.0,1,69
12768,11.0,1,14
12769,27.0,1,29
12770,320.0,1,29
12771,341.0,1,5
12772,260.0,1,83
12773,197.0,1,39
12774,303.0,1,89
12775,298.0,1,1234
12776,285.0,1,1155
12777,317.0,1,2478
12778,272.0,1,1179
12779,97.0,1,589
12780,246.0,1,1147
12781,306.0,1,1751
12782,105.0,1,567
12783,125.0,1,70
12784,331.0,1,59
12785,356.0,1,35
12786,359.0,1,37
12787,202.0,1,39
12788,309.0,1,72
12789,159.0,1,1215
12790,126.0,1,1251
12791,205.0,1,47
12792,212.0,1,72
12793,196.0,1,33
12794,287.0,1,39
12795,118.0,1,1250
12796,315.0,1,72
12797,207.0,1,37
12798,291.0,1,68
12799,316.0,1,68
12800,47.0,1,1229
12801,114.0,1,72
12802,347.0,1,83
12803,56.0,1,33
12804,237.0,1,69
12805,310.0,1,72
12806,125.0,1,33
12807,824.0,1,3578
12808,94.0,1,608
12809,222.0,1,30
12810,138.0,1,30
12811,251.0,1,32
12812,95.0,1,549
12813,118.0,1,70
12814,104.0,1,564
12815,140.0,1,30
12816,116.0,1,724
12817,119.0,1,563
12818,220.0,1,30
12819,114.0,1,554
12820,200.0,2,4802
12821,44.0,1,37
12822,72.0,1,639
12823,268.0,1,37
12824,255.0,1,59
12825,356.0,1,70
12826,103.0,1,32
12827,292.0,1,32
12828,55.0,1,14
12829,77.0,1,549
12830,208.0,2,4802
12831,161.0,2,4802
12832,361.0,1,70
12833,87.0,1,687
12834,62.0,1,722
12835,80.0,1,562
12836,83.0,1,604
12837,69.0,1,599
12838,72.0,1,575
12839,69.0,1,540
12840,288.0,1,30
12841,67.0,1,540
12842,67.0,1,659
12843,132.0,2,4828
12844,71.0,1,39
12845,65.0,1,563
12846,73.0,1,608
12847,123.0,2,4828
12848,87.0,1,722
12849,88.0,1,561
12850,80.0,1,600
12851,77.0,1,540
12852,87.0,1,540
12853,76.0,1,589
12854,72.0,1,589
12855,79.0,1,584
12856,69.0,1,624
12857,88.0,1,604
12858,75.0,1,600
12859,341.0,2,4712
12860,393.0,2,4153
12861,84.0,1,549
12862,346.0,1,153
12863,303.0,1,70
12864,232.0,1,70
12865,183.0,1,85
12866,130.0,2,4892
12867,110.0,2,4828
12868,92.0,2,4802
12869,97.0,2,4829
12870,324.0,1,35
12871,38.0,1,624
12872,49.0,1,674
12873,40.0,1,556
12874,52.0,1,629
12875,90.0,1,540
12876,65.0,1,37
12877,117.0,1,37
12878,60.0,1,79
12879,52.0,1,589
12880,305.0,1,64
12881,55.0,1,554
12882,58.0,1,549
12883,48.0,1,604
12884,35.0,1,575
12885,31.0,1,604
12886,37.0,1,540
12887,55.0,1,563
12888,56.0,1,549
12889,328.0,1,35
12890,37.0,1,70
12891,156.0,1,32
12892,236.0,1,30
12893,237.0,1,5
12894,225.0,1,59
12895,317.0,1,70
12896,52.0,1,540
12897,44.0,1,549
12898,320.0,1,39
12899,198.0,1,604
12900,93.0,1,574
12901,159.0,1,540
12902,119.0,1,575
12903,166.0,1,564
12904,175.0,1,540
12905,284.0,1,1198
12906,161.0,1,575
12907,293.0,1,2443
12908,268.0,1,1120
12909,62.0,1,575
12910,77.0,1,549
12911,296.0,1,6
12912,142.0,1,36
12913,87.0,1,4
12914,29.0,1,48
12915,145.0,1,6
12916,59.0,1,28
12917,151.0,1,4
12918,173.0,1,554
12919,315.0,1,69
12920,211.0,1,58
12921,284.0,1,1736
12922,292.0,1,2465
12923,274.0,1,2466
12924,226.0,1,1174
12925,238.0,1,1129
12926,271.0,1,2457
12927,213.0,1,2443
12928,164.0,1,36
12929,296.0,1,36
12930,132.0,1,84
12931,231.0,1,1243
12932,6.0,1,69
