customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
8556,287.0,2,6110,2,5,5,2.055
8557,289.0,2,6035,1,5,5,1.055
8558,288.0,2,5358,1,5,5,1.055
8559,284.0,2,6029,2,5,5,2.055
8560,297.0,2,6056,1,5,5,1.055
8561,288.0,2,6117,1,5,5,1.055
8562,293.0,2,6021,1,5,5,1.055
8563,255.0,2,5314,2,5,5,2.055
8564,273.0,2,5333,2,5,5,2.055
8565,247.0,2,5293,2,5,5,2.055
8566,245.0,2,5308,2,5,5,2.055
8567,226.0,2,165,2,5,3,2.053
8568,250.0,2,105,2,5,3,2.053
8569,277.0,2,6060,2,5,5,2.055
8570,71.0,2,112,5,5,3,5.053
8571,140.0,2,75,3,5,2,3.052
8572,113.0,2,91,4,5,2,4.052
8573,224.0,2,81,2,5,2,2.052
8574,10.0,2,57,5,5,2,5.052
8575,262.0,2,96,2,5,3,2.053
8576,83.0,2,59,4,5,2,4.052
8577,288.0,2,6058,1,5,5,1.055
8578,277.0,2,6037,2,5,5,2.055
8579,53.0,2,91,5,5,2,5.052
8580,75.0,2,84,4,5,2,4.052
8581,53.0,2,174,5,5,3,5.053
8582,14.0,2,109,5,5,3,5.053
8583,4.0,2,61,5,5,2,5.052
8584,14.0,2,119,5,5,3,5.053
8585,299.0,2,116,1,5,3,1.053
8586,0.0,2,89,5,5,2,5.052
8587,301.0,2,6056,1,5,5,1.055
8588,24.0,2,114,5,5,3,5.053
8589,301.0,2,6056,1,5,5,1.055
8590,144.0,2,95,3,5,3,3.053
8591,333.0,1,32,1,1,1,1.011
8592,214.0,2,63,2,5,2,2.052
8593,260.0,2,5377,2,5,5,2.055
8594,245.0,2,5306,2,5,5,2.055
8595,291.0,2,6021,1,5,5,1.055
8596,291.0,2,6094,1,5,5,1.055
8597,278.0,2,6056,2,5,5,2.055
8598,29.0,2,59,5,5,2,5.052
8599,225.0,2,5310,2,5,5,2.055
8600,223.0,2,5279,2,5,5,2.055
8601,283.0,1,94,2,1,3,2.013
8602,230.0,2,5314,2,5,5,2.055
8603,244.0,2,6093,2,5,5,2.055
8604,20.0,2,59,5,5,2,5.052
8605,72.0,2,171,5,5,3,5.053
8606,218.0,2,5314,2,5,5,2.055
8607,311.0,1,84,1,1,2,1.012
8608,267.0,2,6054,2,5,5,2.055
8609,181.0,2,68,3,5,2,3.052
8610,252.0,2,6093,2,5,5,2.055
8611,165.0,2,118,3,5,3,3.053
8612,245.0,2,6054,2,5,5,2.055
8613,250.0,2,6029,2,5,5,2.055
8614,259.0,2,6093,2,5,5,2.055
8615,264.0,2,6217,2,5,5,2.055
8616,231.0,2,5279,2,5,5,2.055
8617,230.0,2,5279,2,5,5,2.055
8618,37.0,2,61,5,5,2,5.052
8619,182.0,2,119,3,5,3,3.053
8620,193.0,2,112,3,5,3,3.053
8621,233.0,2,5279,2,5,5,2.055
8622,268.0,2,6021,2,5,5,2.055
8623,184.0,2,61,3,5,2,3.052
8624,52.0,2,153,5,5,3,5.053
8625,12.0,2,112,5,5,3,5.053
8626,294.0,2,52,1,5,2,1.052
8627,190.0,2,39,3,5,1,3.051
8628,277.0,2,41,2,5,2,2.052
8629,265.0,2,6035,2,5,5,2.055
8630,179.0,2,109,3,5,3,3.053
8631,248.0,2,74,2,5,2,2.052
8632,239.0,2,5279,2,5,5,2.055
8633,341.0,1,57,1,1,2,1.012
8634,227.0,1,60,2,1,2,2.012
8635,131.0,1,70,4,1,2,4.012
8636,63.0,1,94,5,1,3,5.013
8637,148.0,1,134,3,1,3,3.013
8638,158.0,1,79,3,1,2,3.012
8639,33.0,1,5,5,1,1,5.011
8640,348.0,1,64,1,1,2,1.012
8641,3.0,3,252,5,5,3,5.053
8642,290.0,1,69,1,1,2,1.012
8643,64.0,3,134,5,5,3,5.053
8644,345.0,1,124,1,1,3,1.013
8645,139.0,1,5,3,1,1,3.011
8646,221.0,2,134,2,5,3,2.053
8647,39.0,3,198,5,5,3,5.053
8648,43.0,3,282,5,5,3,5.053
8649,160.0,3,101,3,5,3,3.053
8650,125.0,1,79,4,1,2,4.012
8651,44.0,1,42,5,1,2,5.012
8652,23.0,1,59,5,1,2,5.012
8653,232.0,2,5314,2,5,5,2.055
8654,237.0,2,5314,2,5,5,2.055
8655,213.0,1,79,2,1,2,2.012
8656,256.0,1,129,2,1,3,2.013
8657,152.0,1,14,3,1,1,3.011
8658,220.0,1,756,2,1,3,2.013
8659,226.0,1,540,2,1,3,2.013
8660,226.0,1,557,2,1,3,2.013
8661,244.0,1,120,2,1,3,2.013
8662,78.0,1,2521,4,1,4,4.014
8663,187.0,1,76,3,1,2,3.012
8664,156.0,1,70,3,1,2,3.012
8665,37.0,1,79,5,1,2,5.012
8666,81.0,1,70,4,1,2,4.012
8667,111.0,1,35,4,1,1,4.011
8668,70.0,1,151,5,1,3,5.013
8669,41.0,1,120,5,1,3,5.013
8670,218.0,1,79,2,1,2,2.012
8671,321.0,1,1134,1,1,3,1.013
8672,308.0,1,1170,1,1,4,1.014
8673,98.0,1,75,4,1,2,4.012
8674,157.0,1,37,3,1,1,3.011
8675,119.0,1,42,4,1,2,4.012
8676,140.0,1,199,3,1,3,3.013
8677,253.0,1,68,2,1,2,2.012
8678,284.0,1,59,2,1,2,2.012
8679,313.0,1,1120,1,1,3,1.013
8680,324.0,1,1155,1,1,3,1.013
8681,311.0,1,1170,1,1,4,1.014
8682,197.0,1,1179,3,1,4,3.014
8683,320.0,1,1155,1,1,3,1.013
8684,333.0,1,1143,1,1,3,1.013
8685,311.0,1,79,1,1,2,1.012
8686,106.0,1,79,4,1,2,4.012
8687,168.0,1,70,3,1,2,3.012
8688,243.0,1,592,2,1,3,2.013
8689,203.0,1,120,3,1,3,3.013
8690,227.0,1,681,2,1,3,2.013
8691,238.0,1,572,2,1,3,2.013
8692,241.0,1,570,2,1,3,2.013
8693,240.0,1,94,2,1,3,2.013
8694,253.0,1,72,2,1,2,2.012
8695,185.0,1,70,3,1,2,3.012
8696,355.0,1,94,1,1,3,1.013
8697,240.0,1,597,2,1,3,2.013
8698,216.0,1,540,2,1,3,2.013
8699,224.0,1,726,2,1,3,2.013
8700,107.0,1,134,4,1,3,4.013
8701,151.0,1,120,3,1,3,3.013
8702,312.0,1,1184,1,1,4,1.014
8703,252.0,1,70,2,1,2,2.012
8704,344.0,1,70,1,1,2,1.012
8705,186.0,1,1143,3,1,3,3.013
8706,84.0,1,2342,4,1,4,4.014
8707,216.0,1,618,2,1,3,2.013
8708,240.0,1,79,2,1,2,2.012
8709,232.0,1,565,2,1,3,2.013
8710,35.0,2,197,5,5,3,5.053
8711,70.0,1,2352,5,1,4,5.014
8712,19.0,1,79,5,1,2,5.012
8713,223.0,1,120,2,1,3,2.013
8714,361.0,1,79,1,1,2,1.012
8715,198.0,1,549,3,1,3,3.013
8716,199.0,1,124,3,1,3,3.013
8717,305.0,1,1155,1,1,3,1.013
8718,319.0,1,1137,1,1,3,1.013
8719,198.0,1,580,3,1,3,3.013
8720,209.0,1,660,2,1,3,2.013
8721,174.0,1,79,3,1,2,3.012
8722,197.0,1,564,3,1,3,3.013
8723,182.0,1,586,3,1,3,3.013
8724,195.0,1,575,3,1,3,3.013
8725,334.0,1,1155,1,1,3,1.013
8726,314.0,1,1179,1,1,4,1.014
8727,336.0,2,64,1,5,2,1.052
8728,359.0,1,70,1,1,2,1.012
8729,334.0,1,120,1,1,3,1.013
8730,195.0,2,37,3,5,1,3.051
8731,203.0,1,639,3,1,3,3.013
8732,55.0,1,79,5,1,2,5.012
8733,271.0,1,79,2,1,2,2.012
8734,358.0,1,70,1,1,2,1.012
8735,93.0,1,120,4,1,3,4.013
8736,199.0,1,572,3,1,3,3.013
8737,197.0,1,664,3,1,3,3.013
8738,187.0,1,622,3,1,3,3.013
8739,181.0,1,605,3,1,3,3.013
8740,158.0,1,615,3,1,3,3.013
8741,173.0,1,590,3,1,3,3.013
8742,104.0,1,79,4,1,2,4.012
8743,99.0,1,94,4,1,3,4.013
8744,293.0,1,1194,1,1,4,1.014
8745,274.0,1,1179,2,1,4,2.014
8746,300.0,1,1174,1,1,4,1.014
8747,79.0,1,2330,4,1,4,4.014
8748,334.0,1,148,1,1,3,1.013
8749,140.0,1,5,3,1,1,3.011
8750,164.0,1,683,3,1,3,3.013
8751,104.0,2,77,4,5,2,4.052
8752,154.0,2,37,3,5,1,3.051
8753,7.0,1,59,5,1,2,5.012
8754,110.0,1,5,4,1,1,4.011
8755,99.0,1,79,4,1,2,4.012
8756,94.0,1,70,4,1,2,4.012
8757,167.0,1,79,3,1,2,3.012
8758,152.0,2,37,3,5,1,3.051
8759,328.0,1,79,1,1,2,1.012
8760,244.0,1,79,2,1,2,2.012
8761,247.0,1,129,2,1,3,2.013
8762,47.0,1,68,5,1,2,5.012
8763,192.0,1,49,3,1,2,3.012
8764,385.0,2,4153,1,5,5,1.055
8765,320.0,1,13,1,1,1,1.011
8766,394.0,2,4132,1,5,5,1.055
8767,352.0,2,4167,1,5,5,1.055
8768,113.0,1,94,4,1,3,4.013
8769,282.0,1,1143,2,1,3,2.013
8770,105.0,1,540,4,1,3,4.013
8771,341.0,2,4127,1,5,5,1.055
8772,356.0,2,4167,1,5,5,1.055
8773,255.0,2,6030,2,5,5,2.055
8774,253.0,2,6056,2,5,5,2.055
8775,331.0,1,148,1,1,3,1.013
8776,298.0,1,1183,1,1,4,1.014
8777,236.0,1,94,2,1,3,2.013
8778,184.0,1,120,3,1,3,3.013
8779,342.0,1,70,1,1,2,1.012
8780,212.0,1,70,2,1,2,2.012
8781,153.0,1,615,3,1,3,3.013
8782,252.0,2,46,2,5,2,2.052
8783,268.0,2,6089,2,5,5,2.055
8784,259.0,2,6021,2,5,5,2.055
8785,260.0,2,6021,2,5,5,2.055
8786,246.0,2,6076,2,5,5,2.055
8787,264.0,2,6021,2,5,5,2.055
8788,273.0,2,6054,2,5,5,2.055
8789,261.0,2,6056,2,5,5,2.055
8790,273.0,2,6058,2,5,5,2.055
8791,249.0,2,6089,2,5,5,2.055
8792,271.0,2,6058,2,5,5,2.055
8793,257.0,2,6056,2,5,5,2.055
8794,265.0,2,6056,2,5,5,2.055
8795,252.0,2,6098,2,5,5,2.055
8796,255.0,2,6044,2,5,5,2.055
8797,16.0,2,98,5,5,3,5.053
8798,249.0,2,6021,2,5,5,2.055
8799,117.0,2,128,4,5,3,4.053
8800,114.0,1,79,4,1,2,4.012
8801,221.0,1,70,2,1,2,2.012
8802,129.0,3,193,4,5,3,4.053
8803,1097.0,1,3375,1,1,5,1.015
8804,96.0,1,575,4,1,3,4.013
8805,180.0,1,124,3,1,3,3.013
8806,219.0,1,70,2,1,2,2.012
8807,155.0,1,120,3,1,3,3.013
8808,66.0,2,35,5,5,1,5.051
8809,162.0,1,590,3,1,3,3.013
8810,281.0,1,70,2,1,2,2.012
8811,78.0,1,79,4,1,2,4.012
8812,162.0,1,70,3,1,2,3.012
8813,154.0,1,590,3,1,3,3.013
8814,157.0,1,540,3,1,3,3.013
8815,178.0,1,590,3,1,3,3.013
8816,128.0,1,597,4,1,3,4.013
8817,139.0,1,124,3,1,3,3.013
8818,105.0,2,119,4,5,3,4.053
8819,164.0,1,79,3,1,2,3.012
8820,96.0,1,124,4,1,3,4.013
8821,284.0,1,1155,2,1,3,2.013
8822,126.0,1,565,4,1,3,4.013
8823,213.0,1,37,2,1,1,2.011
8824,56.0,1,46,5,1,2,5.012
8825,143.0,1,629,3,1,3,3.013
8826,226.0,1,70,2,1,2,2.012
8827,351.0,1,72,1,1,2,1.012
8828,179.0,1,22,3,1,1,3.011
8829,162.0,1,22,3,1,1,3.011
8830,185.0,2,4533,3,5,5,3.055
8831,88.0,2,5766,4,5,5,4.055
8832,139.0,1,580,3,1,3,3.013
8833,42.0,1,70,5,1,2,5.012
8834,291.0,1,70,1,1,2,1.012
8835,227.0,1,120,2,1,3,2.013
8836,42.0,1,79,5,2,2,5.022
8837,93.0,2,79,4,5,2,4.052
8838,130.0,1,590,4,2,3,4.023
8839,147.0,1,605,3,2,3,3.023
8840,125.0,2,195,4,5,3,4.053
8841,31.0,1,120,5,2,3,5.023
8842,130.0,1,604,4,2,3,4.023
8843,92.0,1,564,4,2,3,4.023
8844,115.0,1,565,4,2,3,4.023
8845,81.0,2,5808,4,5,5,4.055
8846,109.0,1,640,4,2,3,4.023
8847,117.0,1,70,4,2,2,4.022
8848,73.0,1,22,4,2,1,4.021
8849,39.0,1,124,5,2,3,5.023
8850,280.0,1,1147,2,2,3,2.023
8851,36.0,1,120,5,2,3,5.023
8852,240.0,1,124,2,2,3,2.023
8853,317.0,1,70,1,2,2,1.022
8854,109.0,1,120,4,2,3,4.023
8855,119.0,1,555,4,2,3,4.023
8856,68.0,2,5710,5,5,5,5.055
8857,242.0,1,144,2,2,3,2.023
8858,281.0,1,70,2,2,2,2.022
8859,56.0,1,94,5,2,3,5.023
8860,254.0,1,70,2,2,2,2.022
8861,336.0,1,133,1,2,3,1.023
8862,230.0,1,79,2,2,2,2.022
8863,195.0,2,99,3,5,3,3.053
8864,21.0,1,70,5,2,2,5.022
8865,211.0,1,70,2,2,2,2.022
8866,299.0,1,1155,1,2,3,1.023
8867,122.0,1,70,4,2,2,4.022
8868,274.0,1,1155,2,2,3,2.023
8869,93.0,1,120,4,2,3,4.023
8870,108.0,1,609,4,2,3,4.023
8871,52.0,2,77,5,5,2,5.052
8872,156.0,1,70,3,2,2,3.022
8873,11.0,1,7,5,2,1,5.021
8874,296.0,1,7,1,2,1,1.021
8875,203.0,2,4544,3,5,5,3.055
8876,279.0,1,1199,2,2,4,2.024
8877,211.0,1,79,2,2,2,2.022
8878,147.0,1,70,3,2,2,3.022
8879,51.0,1,70,5,2,2,5.022
8880,330.0,1,70,1,2,2,1.022
8881,304.0,1,70,1,2,2,1.022
8882,305.0,1,79,1,2,2,1.022
8883,198.0,1,124,3,2,3,3.023
8884,97.0,1,549,4,2,3,4.023
8885,188.0,2,4588,3,5,5,3.055
8886,30.0,1,124,5,2,3,5.023
8887,291.0,1,79,1,2,2,1.022
8888,41.0,1,79,5,2,2,5.022
8889,188.0,1,120,3,2,3,3.023
8890,96.0,1,540,4,2,3,4.023
8891,195.0,1,120,3,2,3,3.023
8892,288.0,1,1174,1,2,4,1.024
8893,275.0,1,1155,2,2,3,2.023
8894,0.0,1,120,5,2,3,5.023
8895,243.0,1,70,2,2,2,2.022
8896,14.0,1,129,5,2,3,5.023
8897,306.0,1,70,1,2,2,1.022
8898,70.0,1,597,5,2,3,5.023
8899,39.0,1,27,5,2,1,5.021
8900,93.0,2,3128,4,5,4,4.054
8901,154.0,1,27,3,2,1,3.021
8902,107.0,2,3016,4,5,4,4.054
8903,96.0,2,3080,4,5,4,4.054
8904,75.0,2,3178,4,5,4,4.054
8905,111.0,2,3018,4,5,4,4.054
8906,88.0,1,7,4,2,1,4.021
8907,172.0,1,14,3,2,1,3.021
8908,116.0,1,32,4,2,1,4.021
8909,35.0,1,49,5,2,2,5.022
8910,243.0,1,64,2,2,2,2.022
8911,113.0,2,3189,4,5,4,4.054
8912,82.0,2,3335,4,5,5,4.055
8913,64.0,2,3427,5,5,5,5.055
8914,337.0,1,29,1,2,1,1.021
8915,228.0,1,31,2,2,1,2.021
8916,11.0,1,79,5,2,2,5.022
8917,73.0,2,3354,4,5,5,4.055
8918,81.0,2,3369,4,5,5,4.055
8919,31.0,2,3360,5,5,5,5.055
8920,260.0,1,5,2,2,1,2.021
8921,343.0,1,92,1,2,2,1.022
8922,290.0,1,64,1,2,2,1.022
8923,85.0,2,3138,4,5,4,4.054
8924,273.0,1,25,2,2,1,2.021
8925,98.0,2,3172,4,5,4,4.054
8926,204.0,1,84,3,2,2,3.022
8927,297.0,1,40,1,2,1,1.021
8928,183.0,1,5,3,2,1,3.021
8929,270.0,1,5,2,2,1,2.021
8930,304.0,1,64,1,2,2,1.022
8931,64.0,2,3115,5,5,4,5.054
8932,81.0,2,3126,4,5,4,4.054
8933,14.0,1,25,5,2,1,5.021
8934,310.0,1,5,1,2,1,1.021
8935,259.0,1,193,2,2,3,2.023
8936,164.0,1,83,3,2,2,3.022
8937,32.0,1,29,5,2,1,5.021
8938,24.0,1,73,5,2,2,5.022
8939,137.0,1,5,3,2,1,3.021
8940,50.0,1,49,5,2,2,5.022
8941,33.0,2,3440,5,5,5,5.055
8942,53.0,2,3078,5,5,4,5.054
8943,40.0,2,3034,5,5,4,5.054
8944,83.0,2,3113,4,5,4,4.054
8945,72.0,2,3105,5,5,4,5.054
8946,69.0,2,3138,5,5,4,5.054
8947,288.0,1,87,1,2,2,1.022
8948,261.0,2,6056,2,5,5,2.055
8949,266.0,2,6021,2,5,5,2.055
8950,264.0,2,6054,2,5,5,2.055
8951,224.0,2,6098,2,5,5,2.055
8952,220.0,2,6021,2,5,5,2.055
8953,50.0,2,39,5,5,1,5.051
8954,22.0,2,48,5,5,2,5.052
8955,227.0,2,74,2,5,2,2.052
8956,156.0,2,173,3,5,3,3.053
8957,217.0,2,6060,2,5,5,2.055
8958,227.0,2,6035,2,5,5,2.055
8959,214.0,2,6056,2,5,5,2.055
8960,219.0,2,6056,2,5,5,2.055
8961,228.0,2,6120,2,5,5,2.055
8962,51.0,2,98,5,5,3,5.053
8963,193.0,2,46,3,5,2,3.052
8964,229.0,2,6054,2,5,5,2.055
8965,224.0,2,6056,2,5,5,2.055
8966,216.0,2,6056,2,5,5,2.055
8967,235.0,2,6021,2,5,5,2.055
8968,217.0,2,6029,2,5,5,2.055
8969,233.0,2,6021,2,5,5,2.055
8970,236.0,2,98,2,5,3,2.053
8971,216.0,2,6099,2,5,5,2.055
8972,227.0,2,6056,2,5,5,2.055
8973,116.0,2,49,4,5,2,4.052
8974,144.0,2,83,3,5,2,3.052
8975,223.0,2,6021,2,5,5,2.055
8976,213.0,2,6056,2,5,5,2.055
8977,213.0,2,43,2,5,2,2.052
8978,243.0,2,6044,2,5,5,2.055
8979,232.0,2,6060,2,5,5,2.055
8980,220.0,2,6090,2,5,5,2.055
8981,12.0,1,94,5,2,3,5.023
8982,299.0,1,1155,1,2,3,1.023
8983,78.0,1,590,4,2,3,4.023
8984,281.0,1,1120,2,2,3,2.023
8985,277.0,1,1183,2,2,4,2.024
8986,295.0,1,1174,1,2,4,1.024
8987,301.0,1,1189,1,2,4,1.024
8988,209.0,2,4564,2,5,5,2.055
8989,166.0,2,4555,3,5,5,3.055
8990,180.0,2,4495,3,5,5,3.055
8991,78.0,1,549,4,2,3,4.023
8992,74.0,1,597,4,2,3,4.023
8993,67.0,1,587,5,2,3,5.023
8994,297.0,1,1184,1,2,4,1.024
8995,88.0,1,540,4,2,3,4.023
8996,68.0,1,619,5,2,3,5.023
8997,133.0,1,70,3,2,2,3.022
8998,90.0,2,5815,4,5,5,4.055
8999,299.0,1,1155,1,2,3,1.023
9000,302.0,1,1147,1,2,3,1.023
9001,160.0,2,4495,3,5,5,3.055
9002,279.0,1,1155,2,2,3,2.023
9003,50.0,1,590,5,2,3,5.023
9004,44.0,1,580,5,2,3,5.023
9005,49.0,1,590,5,2,3,5.023
9006,257.0,1,1143,2,2,3,2.023
9007,244.0,1,1155,2,2,3,2.023
9008,151.0,2,4495,3,5,5,3.055
9009,103.0,1,70,4,2,2,4.022
9010,266.0,1,1184,2,2,4,2.024
9011,127.0,1,70,4,2,2,4.022
9012,36.0,1,540,5,2,3,5.023
9013,51.0,1,555,5,2,3,5.023
9014,36.0,1,540,5,2,3,5.023
9015,306.0,1,79,1,2,2,1.022
9016,44.0,1,565,5,2,3,5.023
9017,170.0,1,133,3,2,3,3.023
9018,34.0,1,79,5,2,2,5.022
9019,227.0,1,70,2,2,2,2.022
9020,146.0,1,129,3,2,3,3.023
9021,116.0,1,79,4,2,2,4.022
9022,40.0,1,81,5,2,2,5.022
9023,113.0,1,120,4,2,3,4.023
9024,144.0,2,4530,3,5,5,3.055
9025,273.0,1,1155,2,2,3,2.023
9026,79.0,1,94,4,2,3,4.023
9027,253.0,1,1213,2,2,4,2.024
9028,87.0,1,79,4,2,2,4.022
9029,245.0,1,1174,2,2,4,2.024
9030,269.0,1,1129,2,2,3,2.023
9031,259.0,1,1155,2,2,3,2.023
9032,262.0,1,1155,2,2,3,2.023
9033,246.0,1,1120,2,2,3,2.023
9034,50.0,1,567,5,2,3,5.023
9035,67.0,2,5770,5,5,5,5.055
9036,79.0,2,5695,4,5,5,4.055
9037,377.0,1,2618,1,2,4,1.024
9038,366.0,1,2596,1,2,4,1.024
9039,393.0,1,2443,1,2,4,1.024
9040,375.0,1,2457,1,2,4,1.024
9041,262.0,1,1155,2,2,3,2.023
9042,279.0,1,13,2,2,1,2.021
9043,331.0,2,3150,1,5,4,1.054
9044,34.0,1,32,5,2,1,5.021
9045,231.0,1,1155,2,2,3,2.023
9046,300.0,1,597,1,2,3,1.023
9047,244.0,1,692,2,2,3,2.023
9048,244.0,1,615,2,2,3,2.023
9049,184.0,2,3142,3,5,4,3.054
9050,158.0,2,3150,3,5,4,3.054
9051,361.0,1,59,1,2,2,1.022
9052,31.0,3,4464,5,5,5,5.055
9053,315.0,2,3214,1,5,4,1.054
9054,217.0,1,36,2,2,1,2.021
9055,292.0,2,3338,1,5,5,1.055
9056,216.0,1,83,2,2,2,2.022
9057,68.0,1,144,5,2,3,5.023
9058,140.0,1,48,3,2,2,3.022
9059,242.0,1,31,2,2,1,2.021
9060,197.0,1,1170,3,2,4,3.024
9061,174.0,2,3142,3,5,4,3.054
9062,188.0,1,1174,3,2,4,3.024
9063,304.0,2,1997,1,5,4,1.054
9064,50.0,1,65,5,2,2,5.022
9065,224.0,1,39,2,2,1,2.021
9066,40.0,1,21,5,2,1,5.021
9067,264.0,1,1170,2,2,4,2.024
9068,252.0,1,1155,2,2,3,2.023
9069,246.0,1,1120,2,2,3,2.023
9070,119.0,1,575,4,2,3,4.023
9071,190.0,1,40,3,2,1,3.021
9072,331.0,1,79,1,2,2,1.022
9073,260.0,1,1155,2,2,3,2.023
9074,265.0,1,1170,2,2,4,2.024
9075,104.0,1,589,4,2,3,4.023
9076,788.0,1,3400,1,2,5,1.025
9077,68.0,1,554,5,2,3,5.023
9078,88.0,1,633,4,2,3,4.023
9079,68.0,1,629,5,2,3,5.023
9080,70.0,1,5,5,2,1,5.021
9081,87.0,1,549,4,2,3,4.023
9082,105.0,1,59,4,2,2,4.022
9083,20.0,2,138,5,5,3,5.053
9084,85.0,1,40,4,2,1,4.021
9085,60.0,2,63,5,5,2,5.052
9086,161.0,2,77,3,5,2,3.052
9087,251.0,2,129,2,5,3,2.053
9088,24.0,2,113,5,5,3,5.053
9089,235.0,1,5,2,2,1,2.021
9090,195.0,1,5,3,2,1,3.021
9091,61.0,1,549,5,2,3,5.023
9092,68.0,1,563,5,2,3,5.023
9093,247.0,1,1149,2,2,3,2.023
9094,269.0,1,1179,2,2,4,2.024
9095,174.0,1,14,3,2,1,3.021
9096,144.0,1,60,3,2,2,3.022
9097,40.0,2,71,5,5,2,5.052
9098,270.0,1,1120,2,2,3,2.023
9099,101.0,1,69,4,2,2,4.022
9100,149.0,1,5,3,2,1,3.021
9101,40.0,1,40,5,2,1,5.021
9102,76.0,1,68,4,2,2,4.022
9103,136.0,1,40,3,2,1,3.021
9104,269.0,1,104,2,2,3,2.023
9105,335.0,2,66,1,5,2,1.052
9106,161.0,1,69,3,2,2,3.022
9107,233.0,2,132,2,5,3,2.053
9108,188.0,1,70,3,2,2,3.022
9109,270.0,1,1155,2,2,3,2.023
9110,256.0,1,1155,2,2,3,2.023
9111,243.0,1,1120,2,2,3,2.023
9112,239.0,1,1169,2,2,4,2.024
9113,100.0,1,79,4,2,2,4.022
9114,93.0,1,70,4,2,2,4.022
9115,242.0,1,79,2,2,2,2.022
9116,331.0,1,120,1,2,3,1.023
9117,330.0,1,120,1,2,3,1.023
9118,308.0,1,79,1,2,2,1.022
9119,221.0,1,1170,2,2,4,2.024
9120,116.0,1,70,4,2,2,4.022
9121,294.0,1,120,1,2,3,1.023
9122,316.0,1,70,1,2,2,1.022
9123,77.0,1,129,4,2,3,4.023
9124,110.0,1,133,4,2,3,4.023
9125,234.0,1,70,2,2,2,2.022
9126,244.0,1,120,2,2,3,2.023
9127,19.0,1,70,5,2,2,5.022
9128,291.0,1,70,1,2,2,1.022
9129,201.0,1,79,3,2,2,3.022
9130,299.0,1,120,1,2,3,1.023
9131,362.0,1,5,1,2,1,1.021
9132,33.0,1,39,5,2,1,5.021
9133,232.0,1,70,2,2,2,2.022
9134,208.0,1,29,2,2,1,2.021
9135,2.0,1,149,5,2,3,5.023
9136,211.0,1,70,2,2,2,2.022
9137,24.0,1,27,5,2,1,5.021
9138,53.0,1,79,5,2,2,5.022
9139,356.0,1,120,1,2,3,1.023
9140,269.0,1,70,2,2,2,2.022
9141,269.0,1,30,2,2,1,2.021
9142,81.0,1,4,4,2,1,4.021
9143,362.0,1,4,1,2,1,1.021
9144,184.0,1,32,3,2,1,3.021
9145,30.0,1,121,5,2,3,5.023
9146,200.0,1,1184,3,2,4,3.024
9147,347.0,1,4,1,2,1,1.021
9148,223.0,1,38,2,2,1,2.021
9149,318.0,1,6,1,2,1,1.021
9150,175.0,2,3165,3,5,4,3.054
9151,296.0,2,3264,1,5,4,1.054
9152,337.0,2,4152,1,5,5,1.055
9153,357.0,2,4142,1,5,5,1.055
9154,182.0,1,14,3,2,1,3.021
9155,348.0,2,4153,1,5,5,1.055
9156,213.0,1,60,2,2,2,2.022
9157,337.0,2,4139,1,5,5,1.055
9158,355.0,2,4118,1,5,5,1.055
9159,362.0,2,4153,1,5,5,1.055
9160,355.0,2,4167,1,5,5,1.055
9161,340.0,2,4237,1,5,5,1.055
9162,216.0,1,39,2,2,1,2.021
9163,293.0,2,1966,1,5,4,1.054
9164,287.0,2,1903,2,5,4,2.054
9165,132.0,2,3150,4,5,4,4.054
9166,143.0,2,3191,3,5,4,3.054
9167,298.0,2,1967,1,5,4,1.054
9168,125.0,2,3142,4,5,4,4.054
9169,28.0,1,32,5,2,1,5.021
9170,3.0,1,79,5,2,2,5.022
9171,104.0,2,3177,4,5,4,4.054
9172,267.0,2,1938,2,5,4,2.054
9173,64.0,2,3150,5,5,4,5.054
9174,289.0,2,3181,1,5,4,1.054
9175,104.0,1,30,4,2,1,4.021
9176,203.0,1,1214,3,2,4,3.024
9177,119.0,1,32,4,2,1,4.021
9178,231.0,1,6,2,2,1,2.021
9179,313.0,1,4,1,2,1,1.021
9180,241.0,1,25,2,2,1,2.021
9181,392.0,1,2488,1,2,4,1.024
9182,383.0,1,2443,1,2,4,1.024
9183,84.0,2,5750,4,5,5,4.055
9184,364.0,1,2451,1,2,4,1.024
9185,277.0,1,124,2,2,3,2.023
9186,134.0,1,70,3,2,2,3.022
9187,116.0,2,3191,4,5,4,4.054
9188,226.0,1,1179,2,2,4,2.024
9189,94.0,2,3226,4,5,4,4.054
9190,135.0,1,5,3,2,1,3.021
9191,222.0,1,1204,2,2,4,2.024
9192,214.0,1,1143,2,2,3,2.023
9193,228.0,1,1155,2,2,3,2.023
9194,232.0,1,1120,2,2,3,2.023
9195,219.0,1,1174,2,2,4,2.024
9196,240.0,1,1174,2,2,4,2.024
9197,215.0,1,1120,2,2,3,2.023
9198,219.0,1,1145,2,2,3,2.023
9199,229.0,1,1174,2,2,4,2.024
9200,342.0,1,2502,1,2,4,1.024
9201,365.0,1,2480,1,2,4,1.024
9202,0.0,1,134,5,2,3,5.023
9203,51.0,1,46,5,2,2,5.022
9204,128.0,1,120,4,2,3,4.023
9205,363.0,1,2476,1,2,4,1.024
9206,230.0,1,1184,2,2,4,2.024
9207,93.0,2,3204,4,5,4,4.054
9208,230.0,1,1134,2,2,3,2.023
