customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
9773,11.0,1,73,5,2,2,522,Potential Loyalists
9774,52.0,1,31,5,2,1,521,Potential Loyalists
9775,115.0,1,23,4,2,1,421,Potential Loyalists
9776,16.0,1,10,5,2,1,521,Potential Loyalists
9777,255.0,1,23,2,2,1,221,Lost Customers
9778,19.0,1,10,5,2,1,521,Potential Loyalists
9779,32.0,1,74,5,2,2,522,Potential Loyalists
9780,346.0,1,15,1,2,1,121,Lost Customers
9781,193.0,1,10,3,2,1,321,Need Attention
9782,131.0,1,15,4,2,1,421,Potential Loyalists
9783,140.0,1,1197,3,2,4,324,Need Attention
9784,66.0,1,40,5,2,2,522,Potential Loyalists
9785,5.0,1,10,5,2,1,521,Potential Loyalists
9786,145.0,1,1145,3,2,3,323,Need Attention
9787,103.0,1,15,4,2,1,421,Potential Loyalists
9788,132.0,1,1134,4,2,3,423,Potential Loyalists
9789,15.0,1,10,5,2,1,521,Potential Loyalists
9790,291.0,1,39,1,2,1,121,Lost Customers
9791,192.0,1,15,3,2,1,321,Need Attention
9792,241.0,1,10,2,2,1,221,Lost Customers
9793,121.0,1,40,4,2,2,422,Potential Loyalists
9794,157.0,1,1205,3,2,4,324,Need Attention
9795,88.0,1,54,4,2,2,422,Potential Loyalists
9796,203.0,1,4,3,2,1,321,Need Attention
9797,228.0,1,89,2,2,2,222,Lost Customers
9798,233.0,1,14,2,2,1,221,Lost Customers
9799,203.0,1,124,3,2,3,323,Need Attention
9800,25.0,1,32,5,2,1,521,Potential Loyalists
9801,75.0,1,64,4,2,2,422,Potential Loyalists
9802,222.0,1,75,2,2,2,222,Lost Customers
9803,232.0,1,6,2,2,1,221,Lost Customers
9804,137.0,1,39,3,2,1,321,Need Attention
9805,189.0,1,25,3,2,1,321,Need Attention
9806,130.0,1,30,4,2,1,421,Potential Loyalists
9807,205.0,1,27,3,2,1,321,Need Attention
9808,31.0,2,3249,5,5,4,554,Champions
9809,216.0,2,1938,2,5,4,254,At Risk
9810,154.0,1,32,3,2,1,321,Need Attention
9811,151.0,1,6,3,2,1,321,Need Attention
9812,241.0,2,3270,2,5,4,254,At Risk
9813,334.0,2,4127,1,5,5,155,At Risk
9814,15.0,1,64,5,2,2,522,Potential Loyalists
9815,320.0,2,4186,1,5,5,155,At Risk
9816,328.0,2,4118,1,5,5,155,At Risk
9817,318.0,2,4228,1,5,5,155,At Risk
9818,319.0,2,4118,1,5,5,155,At Risk
9819,319.0,2,4231,1,5,5,155,At Risk
9820,321.0,2,4182,1,5,5,155,At Risk
9821,321.0,2,4143,1,5,5,155,At Risk
9822,305.0,2,4118,1,5,5,155,At Risk
9823,325.0,2,4134,1,5,5,155,At Risk
9824,302.0,2,4217,1,5,5,155,At Risk
9825,395.0,2,2513,1,5,4,154,At Risk
9826,202.0,2,3226,3,5,4,354,Loyal Customers
9827,181.0,1,1173,3,2,4,324,Need Attention
9828,184.0,1,12,3,2,1,321,Need Attention
9829,216.0,2,1938,2,5,4,254,At Risk
9830,230.0,2,1962,2,5,4,254,At Risk
9831,217.0,2,1966,2,5,4,254,At Risk
9832,224.0,2,2012,2,5,4,254,At Risk
9833,369.0,2,2534,1,5,4,154,At Risk
9834,240.0,2,1903,2,5,4,254,At Risk
9835,380.0,2,2567,1,5,4,154,At Risk
9836,163.0,2,2002,3,5,4,354,Loyal Customers
9837,162.0,2,1938,3,5,4,354,Loyal Customers
9838,367.0,2,2548,1,5,4,154,At Risk
9839,348.0,2,2542,1,5,4,154,At Risk
9840,354.0,2,2511,1,5,4,154,At Risk
9841,157.0,1,4,3,2,1,321,Need Attention
9842,173.0,2,1938,3,5,4,354,Loyal Customers
9843,144.0,2,1952,3,5,4,354,Loyal Customers
9844,139.0,2,1903,3,5,4,354,Loyal Customers
9845,165.0,1,1155,3,2,3,323,Need Attention
9846,141.0,2,1957,3,5,4,354,Loyal Customers
9847,154.0,1,1174,3,2,4,324,Need Attention
9848,134.0,2,1947,3,5,4,354,Loyal Customers
9849,337.0,2,2558,1,5,4,154,At Risk
9850,117.0,1,70,4,2,2,422,Potential Loyalists
9851,319.0,2,2557,1,5,4,154,At Risk
9852,286.0,2,2519,2,5,4,254,At Risk
9853,287.0,2,2547,2,5,4,254,At Risk
9854,163.0,1,1147,3,2,3,323,Need Attention
9855,134.0,2,1938,3,5,4,354,Loyal Customers
9856,177.0,1,1155,3,2,3,323,Need Attention
9857,286.0,2,2484,2,5,4,254,At Risk
9858,139.0,1,1120,3,2,3,323,Need Attention
9859,151.0,1,1155,3,2,3,323,Need Attention
9860,256.0,2,2509,2,5,4,254,At Risk
9861,230.0,3,2379,2,5,4,254,At Risk
9862,227.0,3,2367,2,5,4,254,At Risk
9863,191.0,2,3240,3,5,4,354,Loyal Customers
9864,158.0,2,3261,3,5,4,354,Loyal Customers
9865,136.0,2,3234,3,5,4,354,Loyal Customers
9866,180.0,1,35,3,2,1,321,Need Attention
9867,44.0,2,3158,5,5,4,554,Champions
9868,119.0,1,39,4,2,1,421,Potential Loyalists
9869,299.0,1,37,1,2,1,121,Lost Customers
9870,250.0,2,2543,2,5,4,254,At Risk
9871,134.0,2,1938,3,5,4,354,Loyal Customers
9872,303.0,1,79,1,2,2,122,Lost Customers
9873,251.0,2,2519,2,5,4,254,At Risk
9874,268.0,1,43,2,2,2,222,Lost Customers
9875,121.0,2,1962,4,5,4,454,Champions
9876,252.0,2,2519,2,5,4,254,At Risk
9877,99.0,2,1938,4,5,4,454,Champions
9878,132.0,1,1120,4,2,3,423,Potential Loyalists
9879,101.0,1,1155,4,2,3,423,Potential Loyalists
9880,128.0,2,3284,4,5,5,455,Champions
9881,258.0,2,2519,2,5,4,254,At Risk
9882,116.0,1,79,4,2,2,422,Potential Loyalists
9883,77.0,1,1170,4,2,4,424,Potential Loyalists
9884,73.0,1,1149,4,2,3,423,Potential Loyalists
9885,81.0,1,1229,4,2,4,424,Potential Loyalists
9886,252.0,2,2519,2,5,4,254,At Risk
9887,268.0,2,2534,2,5,4,254,At Risk
9888,79.0,1,1164,4,2,4,424,Potential Loyalists
9889,75.0,1,1174,4,2,4,424,Potential Loyalists
9890,174.0,1,70,3,2,2,322,Need Attention
9891,221.0,2,2528,2,5,4,254,At Risk
9892,240.0,1,590,2,2,3,223,Lost Customers
9893,113.0,2,3240,4,5,4,454,Champions
9894,47.0,1,35,5,2,1,521,Potential Loyalists
9895,65.0,1,1155,5,2,3,523,Potential Loyalists
9896,58.0,1,1120,5,2,3,523,Potential Loyalists
9897,109.0,2,1957,4,5,4,454,Champions
9898,100.0,1,89,4,2,2,422,Potential Loyalists
9899,100.0,1,52,4,2,2,422,Potential Loyalists
9900,9.0,1,6,5,2,1,521,Potential Loyalists
9901,124.0,1,79,4,2,2,422,Potential Loyalists
9902,50.0,1,1120,5,2,3,523,Potential Loyalists
9903,13.0,1,37,5,2,1,521,Potential Loyalists
9904,246.0,1,70,2,2,2,222,Lost Customers
9905,28.0,1,70,5,2,2,522,Potential Loyalists
9906,40.0,1,1155,5,2,3,523,Potential Loyalists
9907,53.0,1,32,5,2,1,521,Potential Loyalists
9908,168.0,1,32,3,2,1,321,Need Attention
9909,240.0,1,79,2,2,2,222,Lost Customers
9910,293.0,1,70,1,2,2,122,Lost Customers
9911,125.0,1,614,4,2,3,423,Potential Loyalists
9912,77.0,1,612,4,2,3,423,Potential Loyalists
9913,112.0,3,2373,4,5,4,454,Champions
9914,95.0,2,1947,4,5,4,454,Champions
9915,107.0,2,1926,4,5,4,454,Champions
9916,39.0,1,39,5,2,1,521,Potential Loyalists
9917,225.0,1,120,2,2,3,223,Lost Customers
9918,97.0,2,3234,4,5,4,454,Champions
9919,127.0,1,68,4,2,2,422,Potential Loyalists
9920,20.0,1,6,5,2,1,521,Potential Loyalists
9921,15.0,1,6,5,2,1,521,Potential Loyalists
9922,92.0,2,3234,4,5,4,454,Champions
9923,81.0,2,3226,4,5,4,454,Champions
9924,115.0,3,2374,4,5,4,454,Champions
9925,214.0,1,70,2,2,2,222,Lost Customers
9926,144.0,1,68,3,2,2,322,Need Attention
9927,42.0,1,1120,5,2,3,523,Potential Loyalists
9928,79.0,1,102,4,2,3,423,Potential Loyalists
9929,92.0,1,40,4,2,2,422,Potential Loyalists
9930,327.0,1,37,1,2,1,121,Lost Customers
9931,65.0,3,2363,5,5,4,554,Champions
9932,51.0,2,3273,5,5,5,555,Champions
9933,77.0,1,48,4,2,2,422,Potential Loyalists
9934,231.0,2,2519,2,5,4,254,At Risk
9935,45.0,1,1145,5,2,3,523,Potential Loyalists
9936,78.0,1,163,4,2,3,423,Potential Loyalists
9937,33.0,1,1134,5,2,3,523,Potential Loyalists
9938,146.0,1,120,3,2,3,323,Need Attention
9939,20.0,1,85,5,2,2,522,Potential Loyalists
9940,72.0,1,14,4,2,1,421,Potential Loyalists
9941,350.0,1,39,1,2,1,121,Lost Customers
9942,341.0,1,126,1,2,3,123,Lost Customers
9943,309.0,1,4,1,2,1,121,Lost Customers
9944,123.0,1,37,4,2,1,421,Potential Loyalists
9945,356.0,1,227,1,2,3,123,Lost Customers
9946,108.0,2,1953,4,5,4,454,Champions
9947,136.0,1,59,3,2,2,322,Need Attention
9948,3.0,1,37,5,2,1,521,Potential Loyalists
9949,310.0,1,4,1,2,1,121,Lost Customers
9950,304.0,1,155,1,2,3,123,Lost Customers
9951,267.0,1,32,2,2,1,221,Lost Customers
9952,170.0,1,37,3,2,1,321,Need Attention
9953,45.0,1,37,5,2,1,521,Potential Loyalists
9954,71.0,1,163,5,2,3,523,Potential Loyalists
9955,135.0,1,39,3,2,1,321,Need Attention
9956,56.0,1,1164,5,2,4,524,Potential Loyalists
9957,83.0,1,4,4,2,1,421,Potential Loyalists
9958,221.0,1,39,2,2,1,221,Lost Customers
9959,364.0,1,69,1,2,2,122,Lost Customers
9960,87.0,1,39,4,2,1,421,Potential Loyalists
9961,255.0,1,6,2,2,1,221,Lost Customers
9962,36.0,1,4,5,2,1,521,Potential Loyalists
9963,291.0,1,6,1,2,1,121,Lost Customers
9964,328.0,1,43,1,2,2,122,Lost Customers
9965,151.0,1,39,3,2,1,321,Need Attention
9966,205.0,1,30,3,2,1,321,Need Attention
9967,50.0,1,1120,5,2,3,523,Potential Loyalists
9968,240.0,1,5,2,2,1,221,Lost Customers
9969,201.0,1,35,3,2,1,321,Need Attention
9970,259.0,1,39,2,2,1,221,Lost Customers
9971,90.0,2,1962,4,5,4,454,Champions
9972,87.0,1,39,4,2,1,421,Potential Loyalists
9973,104.0,1,70,4,2,2,422,Potential Loyalists
9974,144.0,1,194,3,2,3,323,Need Attention
9975,210.0,1,126,2,2,3,223,Lost Customers
9976,217.0,2,2515,2,5,4,254,At Risk
9977,180.0,1,60,3,2,2,322,Need Attention
9978,375.0,1,575,1,2,3,123,Lost Customers
9979,180.0,1,5,3,2,1,321,Need Attention
9980,85.0,2,1947,4,5,4,454,Champions
9981,76.0,2,1981,4,5,4,454,Champions
9982,356.0,1,69,1,2,2,122,Lost Customers
9983,393.0,2,2547,1,5,4,154,At Risk
9984,277.0,2,4178,2,5,5,255,At Risk
9985,302.0,2,4153,1,5,5,155,At Risk
9986,298.0,2,4118,1,5,5,155,At Risk
9987,115.0,1,7,4,2,1,421,Potential Loyalists
9988,288.0,2,4132,1,5,5,155,At Risk
9989,302.0,2,4118,1,5,5,155,At Risk
9990,276.0,2,4148,2,5,5,255,At Risk
9991,292.0,2,4196,1,5,5,155,At Risk
9992,276.0,2,4118,2,5,5,255,At Risk
9993,298.0,2,4139,1,5,5,155,At Risk
9994,279.0,2,4261,2,5,5,255,At Risk
9995,301.0,2,4191,1,5,5,155,At Risk
9996,280.0,2,4127,2,5,5,255,At Risk
9997,291.0,2,4149,1,5,5,155,At Risk
9998,297.0,2,2745,1,5,4,154,At Risk
9999,279.0,2,2806,2,5,4,254,At Risk
10000,288.0,2,2736,1,5,4,154,At Risk
10001,246.0,2,2722,2,5,4,254,At Risk
10002,273.0,2,3018,2,5,4,254,At Risk
10003,245.0,2,2992,2,5,4,254,At Risk
10004,352.0,1,49,1,2,2,122,Lost Customers
10005,387.0,1,561,1,2,3,123,Lost Customers
10006,168.0,1,25,3,2,1,321,Need Attention
10007,70.0,2,1938,5,5,4,554,Champions
10008,117.0,1,59,4,2,2,422,Potential Loyalists
10009,86.0,2,1957,4,5,4,454,Champions
10010,54.0,1,40,5,2,2,522,Potential Loyalists
10011,225.0,1,5,2,2,1,221,Lost Customers
10012,224.0,2,2528,2,5,4,254,At Risk
10013,227.0,2,2498,2,5,4,254,At Risk
10014,366.0,1,549,1,2,3,123,Lost Customers
10015,377.0,1,608,1,2,3,123,Lost Customers
10016,78.0,2,1957,4,5,4,454,Champions
10017,91.0,2,1938,4,5,4,454,Champions
10018,381.0,1,578,1,2,3,123,Lost Customers
10019,243.0,2,2515,2,5,4,254,At Risk
10020,89.0,1,630,4,2,3,423,Potential Loyalists
10021,242.0,2,2498,2,5,4,254,At Risk
10022,357.0,1,629,1,2,3,123,Lost Customers
10023,343.0,1,540,1,2,3,123,Lost Customers
10024,257.0,1,92,2,2,2,222,Lost Customers
10025,345.0,1,563,1,2,3,123,Lost Customers
10026,94.0,1,70,4,2,2,422,Potential Loyalists
10027,269.0,1,39,2,2,1,221,Lost Customers
10028,237.0,2,2538,2,5,4,254,At Risk
10029,132.0,1,37,4,2,1,421,Potential Loyalists
10030,81.0,2,1934,4,5,4,454,Champions
10031,352.0,1,540,1,2,3,123,Lost Customers
10032,348.0,1,598,1,2,3,123,Lost Customers
10033,77.0,1,5,4,2,1,421,Potential Loyalists
10034,351.0,1,554,1,2,3,123,Lost Customers
10035,230.0,2,2534,2,5,4,254,At Risk
10036,85.0,2,1957,4,5,4,454,Champions
10037,242.0,2,2548,2,5,4,254,At Risk
10038,55.0,3,2437,5,5,4,554,Champions
10039,56.0,1,574,5,2,3,523,Potential Loyalists
10040,370.0,2,2484,1,5,4,154,At Risk
10041,369.0,2,2567,1,5,4,154,At Risk
10042,358.0,1,589,1,2,3,123,Lost Customers
10043,91.0,1,1155,4,2,3,423,Potential Loyalists
10044,151.0,1,40,3,2,2,322,Need Attention
10045,238.0,2,2534,2,5,4,254,At Risk
10046,56.0,1,23,5,2,1,521,Potential Loyalists
10047,165.0,1,35,3,2,1,321,Need Attention
10048,86.0,1,1155,4,2,3,423,Potential Loyalists
10049,345.0,1,578,1,2,3,123,Lost Customers
10050,196.0,1,32,3,2,1,321,Need Attention
10051,348.0,1,584,1,2,3,123,Lost Customers
10052,76.0,1,1120,4,2,3,423,Potential Loyalists
10053,56.0,1,1120,5,2,3,523,Potential Loyalists
10054,226.0,2,2543,2,5,4,254,At Risk
10055,46.0,1,626,5,2,3,523,Potential Loyalists
10056,51.0,2,1566,5,5,4,554,Champions
10057,370.0,2,2548,1,5,4,154,At Risk
10058,85.0,1,2395,4,2,4,424,Potential Loyalists
10059,219.0,1,69,2,2,2,222,Lost Customers
10060,358.0,1,617,1,2,3,123,Lost Customers
10061,187.0,2,2508,3,5,4,354,Loyal Customers
10062,352.0,1,608,1,2,3,123,Lost Customers
10063,321.0,1,563,1,2,3,123,Lost Customers
10064,282.0,1,60,2,2,2,222,Lost Customers
10065,314.0,1,554,1,2,3,123,Lost Customers
10066,47.0,2,1548,5,5,4,554,Champions
10067,11.0,1,131,5,2,3,523,Potential Loyalists
10068,198.0,2,2484,3,5,4,354,Loyal Customers
10069,298.0,1,81,1,2,2,122,Lost Customers
10070,74.0,1,70,4,2,2,422,Potential Loyalists
10071,347.0,1,30,1,2,1,121,Lost Customers
10072,209.0,2,2534,2,5,4,254,At Risk
10073,320.0,1,540,1,2,3,123,Lost Customers
10074,180.0,1,29,3,2,1,321,Need Attention
10075,218.0,1,44,2,2,2,222,Lost Customers
10076,287.0,1,60,2,2,2,222,Lost Customers
10077,66.0,1,5,5,2,1,521,Potential Loyalists
10078,208.0,1,23,2,2,1,221,Lost Customers
10079,93.0,1,23,4,2,1,421,Potential Loyalists
10080,189.0,1,37,3,2,1,321,Need Attention
10081,18.0,1,110,5,2,3,523,Potential Loyalists
10082,59.0,1,21,5,2,1,521,Potential Loyalists
10083,190.0,1,99,3,2,3,323,Need Attention
10084,7.0,1,39,5,2,1,521,Potential Loyalists
10085,287.0,1,27,1,2,1,121,Lost Customers
10086,19.0,1,40,5,2,2,522,Potential Loyalists
10087,167.0,1,49,3,2,2,322,Need Attention
10088,144.0,1,819,3,2,3,323,Need Attention
10089,298.0,1,30,1,2,1,121,Lost Customers
10090,291.0,1,561,1,2,3,123,Lost Customers
10091,304.0,1,549,1,2,3,123,Lost Customers
10092,192.0,1,14,3,2,1,321,Need Attention
10093,349.0,2,2511,1,5,4,154,At Risk
10094,332.0,2,2515,1,5,4,154,At Risk
10095,84.0,1,60,4,2,2,422,Potential Loyalists
10096,277.0,1,31,2,2,1,221,Lost Customers
10097,94.0,1,14,4,2,1,421,Potential Loyalists
10098,162.0,1,29,3,2,1,321,Need Attention
10099,179.0,1,69,3,2,2,322,Need Attention
10100,260.0,1,21,2,2,1,221,Lost Customers
10101,48.0,1,1178,5,2,4,524,Potential Loyalists
10102,129.0,1,32,4,2,1,421,Potential Loyalists
10103,147.0,1,793,3,2,3,323,Need Attention
10104,316.0,2,2507,1,5,4,154,At Risk
10105,256.0,2,2567,2,5,4,254,At Risk
10106,263.0,2,2534,2,5,4,254,At Risk
10107,269.0,2,2538,2,5,4,254,At Risk
10108,140.0,1,806,3,2,3,323,Need Attention
10109,139.0,1,819,3,2,3,323,Need Attention
10110,78.0,1,40,4,2,2,422,Potential Loyalists
10111,348.0,1,35,1,2,1,121,Lost Customers
10112,354.0,1,37,1,2,1,121,Lost Customers
10113,242.0,1,25,2,2,1,221,Lost Customers
10114,26.0,1,23,5,2,1,521,Potential Loyalists
10115,306.0,1,5,1,2,1,121,Lost Customers
10116,282.0,1,5,2,2,1,221,Lost Customers
10117,92.0,1,79,4,2,2,422,Potential Loyalists
10118,160.0,1,60,3,2,2,322,Need Attention
10119,196.0,1,35,3,2,1,321,Need Attention
10120,123.0,1,25,4,2,1,421,Potential Loyalists
10121,360.0,1,49,1,2,2,122,Lost Customers
10122,287.0,1,21,1,2,1,121,Lost Customers
10123,292.0,1,143,1,2,3,123,Lost Customers
10124,107.0,1,30,4,2,1,421,Potential Loyalists
10125,46.0,1,57,5,2,2,522,Potential Loyalists
10126,149.0,1,27,3,2,1,321,Need Attention
10127,281.0,1,565,2,2,3,223,Lost Customers
10128,167.0,1,60,3,2,2,322,Need Attention
10129,214.0,1,5,2,2,1,221,Lost Customers
10130,41.0,1,49,5,2,2,522,Potential Loyalists
10131,229.0,2,2484,2,5,4,254,At Risk
10132,216.0,1,40,2,2,2,222,Lost Customers
10133,237.0,1,21,2,2,1,221,Lost Customers
10134,97.0,1,21,4,2,1,421,Potential Loyalists
10135,263.0,1,70,2,2,2,222,Lost Customers
10136,283.0,1,104,2,2,3,223,Lost Customers
10137,233.0,1,107,2,2,3,223,Lost Customers
10138,102.0,1,37,4,2,1,421,Potential Loyalists
10139,55.0,2,4371,5,5,5,555,Champions
10140,156.0,1,1736,3,2,4,324,Need Attention
10141,251.0,1,15,2,2,1,221,Lost Customers
10142,122.0,1,1155,4,2,3,423,Potential Loyalists
10143,37.0,1,78,5,2,2,522,Potential Loyalists
10144,122.0,1,1155,4,2,3,423,Potential Loyalists
10145,141.0,1,1188,3,2,4,324,Need Attention
10146,89.0,1,70,4,2,2,422,Potential Loyalists
10147,145.0,1,1155,3,2,3,323,Need Attention
10148,126.0,1,1179,4,2,4,424,Potential Loyalists
10149,52.0,2,3223,5,5,4,554,Champions
10150,137.0,1,1183,3,2,4,324,Need Attention
10151,144.0,1,1170,3,2,4,324,Need Attention
10152,140.0,1,1155,3,2,3,323,Need Attention
10153,149.0,1,1134,3,2,3,323,Need Attention
10154,140.0,1,1147,3,2,3,323,Need Attention
10155,54.0,1,74,5,2,2,522,Potential Loyalists
10156,141.0,1,1155,3,2,3,323,Need Attention
10157,133.0,1,1149,3,2,3,323,Need Attention
10158,233.0,1,50,2,2,2,222,Lost Customers
10159,330.0,1,50,1,2,2,122,Lost Customers
10160,342.0,1,74,1,2,2,122,Lost Customers
10161,124.0,1,1775,4,2,4,424,Potential Loyalists
10162,128.0,1,1174,4,2,4,424,Potential Loyalists
10163,125.0,1,1155,4,2,3,423,Potential Loyalists
10164,0.0,1,73,5,2,2,522,Potential Loyalists
10165,174.0,1,69,3,2,2,322,Need Attention
10166,173.0,2,4674,3,5,5,355,Loyal Customers
10167,172.0,2,4909,3,5,5,355,Loyal Customers
10168,153.0,2,4658,3,5,5,355,Loyal Customers
10169,160.0,2,4625,3,5,5,355,Loyal Customers
10170,180.0,2,4648,3,5,5,355,Loyal Customers
10171,110.0,1,75,4,2,2,422,Potential Loyalists
10172,267.0,1,37,2,2,1,221,Lost Customers
10173,322.0,1,42,1,2,2,122,Lost Customers
10174,174.0,2,4660,3,5,5,355,Loyal Customers
10175,131.0,1,42,4,2,2,422,Potential Loyalists
10176,191.0,1,35,3,2,1,321,Need Attention
10177,363.0,1,35,1,2,1,121,Lost Customers
10178,175.0,1,40,3,2,2,322,Need Attention
10179,169.0,1,40,3,2,2,322,Need Attention
10180,171.0,2,4935,3,5,5,355,Loyal Customers
10181,176.0,2,3883,3,5,5,355,Loyal Customers
10182,136.0,1,32,3,2,1,321,Need Attention
10183,54.0,1,32,5,2,1,521,Potential Loyalists
10184,167.0,2,4658,3,5,5,355,Loyal Customers
10185,154.0,1,75,3,2,2,322,Need Attention
10186,28.0,1,40,5,2,2,522,Potential Loyalists
10187,277.0,1,35,2,2,1,221,Lost Customers
10188,211.0,1,32,2,2,1,221,Lost Customers
10189,243.0,1,124,2,2,3,223,Lost Customers
10190,170.0,2,4208,3,5,5,355,Loyal Customers
10191,354.0,1,42,1,2,2,122,Lost Customers
10192,159.0,2,4169,3,5,5,355,Loyal Customers
10193,161.0,2,4229,3,5,5,355,Loyal Customers
10194,149.0,2,3906,3,5,5,355,Loyal Customers
10195,143.0,2,3912,3,5,5,355,Loyal Customers
10196,152.0,2,4144,3,5,5,355,Loyal Customers
10197,155.0,1,35,3,2,1,321,Need Attention
10198,142.0,2,3918,3,5,5,355,Loyal Customers
10199,119.0,1,70,4,2,2,422,Potential Loyalists
10200,134.0,2,4144,3,5,5,355,Loyal Customers
10201,144.0,2,3933,3,5,5,355,Loyal Customers
10202,166.0,2,4921,3,5,5,355,Loyal Customers
10203,154.0,2,4633,3,5,5,355,Loyal Customers
10204,154.0,2,4634,3,5,5,355,Loyal Customers
10205,128.0,1,75,4,2,2,422,Potential Loyalists
10206,177.0,2,4886,3,5,5,355,Loyal Customers
10207,150.0,2,3883,3,5,5,355,Loyal Customers
10208,248.0,1,124,2,2,3,223,Lost Customers
10209,275.0,1,40,2,2,2,222,Lost Customers
10210,143.0,1,40,3,2,2,322,Need Attention
10211,310.0,1,40,1,2,2,122,Lost Customers
10212,165.0,2,4900,3,5,5,355,Loyal Customers
10213,341.0,1,75,1,2,2,122,Lost Customers
10214,94.0,1,64,4,2,2,422,Potential Loyalists
10215,146.0,2,4660,3,5,5,355,Loyal Customers
10216,135.0,2,4625,3,5,5,355,Loyal Customers
10217,147.0,2,4935,3,5,5,355,Loyal Customers
10218,135.0,2,4660,3,5,5,355,Loyal Customers
10219,146.0,2,4662,3,5,5,355,Loyal Customers
10220,128.0,2,4697,4,5,5,455,Champions
10221,304.0,1,75,1,2,2,122,Lost Customers
10222,183.0,1,30,3,2,1,321,Need Attention
10223,146.0,2,3937,3,5,5,355,Loyal Customers
10224,309.0,1,57,1,2,2,122,Lost Customers
10225,112.0,1,42,4,2,2,422,Potential Loyalists
10226,132.0,2,4733,4,5,5,455,Champions
10227,143.0,2,4660,3,5,5,355,Loyal Customers
10228,126.0,1,27,4,2,1,421,Potential Loyalists
10229,152.0,2,3937,3,5,5,355,Loyal Customers
10230,130.0,2,4198,4,5,5,455,Champions
10231,129.0,2,4171,4,5,5,455,Champions
10232,100.0,2,3937,4,5,5,455,Champions
10233,40.0,1,40,5,2,2,522,Potential Loyalists
10234,299.0,1,120,1,2,3,123,Lost Customers
10235,344.0,1,120,1,2,3,123,Lost Customers
10236,133.0,1,1134,3,2,3,323,Need Attention
10237,156.0,1,78,3,2,2,322,Need Attention
10238,169.0,1,70,3,2,2,322,Need Attention
10239,10.0,2,39,5,5,1,551,Loyal Customers
10240,212.0,1,7,2,2,1,221,Lost Customers
10241,314.0,1,120,1,2,3,123,Lost Customers
10242,263.0,1,79,2,2,2,222,Lost Customers
10243,322.0,1,79,1,2,2,122,Lost Customers
10244,175.0,1,15,3,2,1,321,Need Attention
10245,238.0,1,50,2,2,2,222,Lost Customers
10246,220.0,1,23,2,2,1,221,Lost Customers
10247,133.0,1,1194,3,2,4,324,Need Attention
10248,116.0,1,15,4,2,1,421,Potential Loyalists
10249,171.0,1,35,3,2,1,321,Need Attention
10250,63.0,1,70,5,2,2,522,Potential Loyalists
10251,279.0,1,15,2,2,1,221,Lost Customers
10252,180.0,2,191,3,5,3,353,Loyal Customers
10253,347.0,2,94,1,5,3,153,At Risk
10254,126.0,1,1155,4,2,3,423,Potential Loyalists
10255,351.0,1,90,1,2,2,122,Lost Customers
10256,326.0,1,32,1,2,1,121,Lost Customers
10257,99.0,2,3918,4,5,5,455,Champions
10258,107.0,2,4144,4,5,5,455,Champions
10259,106.0,2,3937,4,5,5,455,Champions
10260,98.0,2,3908,4,5,5,455,Champions
10261,123.0,1,15,4,2,1,421,Potential Loyalists
10262,284.0,1,70,2,2,2,222,Lost Customers
10263,53.0,1,69,5,2,2,522,Potential Loyalists
10264,236.0,1,5,2,2,1,221,Lost Customers
10265,139.0,1,1120,3,2,3,323,Need Attention
10266,146.0,1,1730,3,2,4,324,Need Attention
10267,31.0,2,4525,5,5,5,555,Champions
10268,143.0,1,1736,3,2,4,324,Need Attention
10269,113.0,1,1726,4,2,4,424,Potential Loyalists
10270,114.0,1,1736,4,2,4,424,Potential Loyalists
10271,206.0,1,79,2,2,2,222,Lost Customers
10272,103.0,1,1728,4,2,4,424,Potential Loyalists
10273,31.0,2,4435,5,5,5,555,Champions
10274,191.0,1,15,3,2,1,321,Need Attention
10275,136.0,1,1198,3,2,4,324,Need Attention
10276,104.0,1,1151,4,2,3,423,Potential Loyalists
10277,108.0,1,40,4,2,2,422,Potential Loyalists
10278,108.0,1,5,4,2,1,421,Potential Loyalists
10279,29.0,1,15,5,2,1,521,Potential Loyalists
10280,180.0,1,5,3,2,1,321,Need Attention
10281,49.0,1,39,5,2,1,521,Potential Loyalists
10282,92.0,1,1129,4,2,3,423,Potential Loyalists
10283,111.0,1,1120,4,2,3,423,Potential Loyalists
10284,289.0,1,125,1,2,3,123,Lost Customers
10285,35.0,2,3223,5,5,4,554,Champions
10286,257.0,1,15,2,2,1,221,Lost Customers
10287,74.0,1,69,4,2,2,422,Potential Loyalists
